receipt_id,po_id,po_line_number,dc_id,product_id,supplier_id,quantity_received,receipt_date,unit_cost
GR-2024-00000972,PO-2024-0000778,1,DC_BCN,PROD_000381,SUP_00007,120,2024-07-09,0.8443
GR-2024-00000973,PO-2024-0000761,1,DC_VLC,PROD_002444,SUP_00017,199,2024-07-10,2.0245
GR-2024-00000974,PO-2024-0000766,1,DC_SEV,PROD_001974,SUP_00014,224,2024-07-10,5.3316
GR-2024-00000975,PO-2024-0000767,1,DC_SEV,PROD_003339,SUP_00004,195,2024-07-10,0.4475
GR-2024-00000976,PO-2024-0000776,1,DC_ZGZ,PROD_001360,SUP_00016,199,2024-07-10,0.5155
GR-2024-00000977,PO-2024-0000763,1,DC_ZGZ,PROD_000618,SUP_00017,167,2024-07-11,4.5751
GR-2024-00000978,PO-2024-0000763,2,DC_ZGZ,PROD_000206,SUP_00017,338,2024-07-11,1.4614
GR-2024-00000979,PO-2024-0000768,1,DC_SEV,PROD_002818,SUP_00017,370,2024-07-11,3.562
GR-2024-00000980,PO-2024-0000772,1,DC_MAD,PROD_001846,SUP_00017,437,2024-07-11,1.2018
GR-2024-00000981,PO-2024-0000783,1,DC_BCN,PROD_000627,SUP_00019,231,2024-07-12,2.2818
GR-2024-00000982,PO-2024-0000785,1,DC_SEV,PROD_001115,SUP_00019,407,2024-07-12,0.7452
GR-2024-00000983,PO-2024-0000764,1,DC_ZGZ,PROD_001059,SUP_00014,150,2024-07-13,4.0087
GR-2024-00000984,PO-2024-0000781,1,DC_BCN,PROD_003132,SUP_00016,204,2024-07-14,0.7922
GR-2024-00000985,PO-2024-0000784,1,DC_BCN,PROD_001531,SUP_00015,113,2024-07-14,0.802
GR-2024-00000986,PO-2024-0000788,1,DC_VLC,PROD_002243,SUP_00019,283,2024-07-14,2.2446
GR-2024-00000987,PO-2024-0000791,1,DC_BCN,PROD_002216,SUP_00019,166,2024-07-14,3.6018
GR-2024-00000988,PO-2024-0000787,1,DC_VLC,PROD_001303,SUP_00007,260,2024-07-15,1.8514
GR-2024-00000989,PO-2024-0000790,1,DC_BCN,PROD_001500,SUP_00015,199,2024-07-15,1.0293
GR-2024-00000990,PO-2024-0000775,1,DC_MAD,PROD_001840,SUP_00014,562,2024-07-16,1.3828
GR-2024-00000991,PO-2024-0000780,1,DC_BCN,PROD_003480,SUP_00004,115,2024-07-16,0.4309
GR-2024-00000992,PO-2024-0000789,1,DC_BCN,PROD_000803,SUP_00016,106,2024-07-16,0.5257
GR-2024-00000993,PO-2024-0000793,1,DC_VLC,PROD_002095,SUP_00007,355,2024-07-16,3.718
GR-2024-00000994,PO-2024-0000801,1,DC_BCN,PROD_000504,SUP_00007,131,2024-07-18,4.8845
GR-2024-00000995,PO-2024-0000801,2,DC_BCN,PROD_003665,SUP_00007,137,2024-07-18,2.5216
GR-2024-00000996,PO-2024-0000779,1,DC_SEV,PROD_003553,SUP_00004,344,2024-07-19,1.0377
GR-2024-00000997,PO-2024-0000797,1,DC_VLC,PROD_000589,SUP_00016,285,2024-07-19,0.8008
GR-2024-00000998,PO-2024-0000803,1,DC_SEV,PROD_001962,SUP_00007,276,2024-07-19,1.5328
GR-2024-00000999,PO-2024-0000799,1,DC_BCN,PROD_002926,SUP_00016,243,2024-07-20,1.7674
GR-2024-00001000,PO-2024-0000802,1,DC_SEV,PROD_003039,SUP_00016,280,2024-07-20,1.5227
GR-2024-00001001,PO-2024-0000802,2,DC_SEV,PROD_002971,SUP_00016,320,2024-07-20,1.9575
GR-2024-00001002,PO-2024-0000807,1,DC_BCN,PROD_001604,SUP_00015,257,2024-07-20,0.7234
GR-2024-00001003,PO-2024-0000782,1,DC_BCN,PROD_003375,SUP_00004,313,2024-07-21,0.5638
GR-2024-00001004,PO-2024-0000786,1,DC_BCN,PROD_000302,SUP_00014,263,2024-07-21,2.1916
GR-2024-00001005,PO-2024-0000794,1,DC_VLC,PROD_002718,SUP_00017,193,2024-07-21,6.9457
GR-2024-00001006,PO-2024-0000794,2,DC_VLC,PROD_001131,SUP_00017,290,2024-07-21,1.6575
GR-2024-00001007,PO-2024-0000792,1,DC_VLC,PROD_000491,SUP_00014,178,2024-07-22,7.043
GR-2024-00001008,PO-2024-0000796,1,DC_BCN,PROD_003113,SUP_00017,182,2024-07-22,3.6857
GR-2024-00001009,PO-2024-0000798,1,DC_MAD,PROD_001640,SUP_00017,387,2024-07-23,0.8987
GR-2024-00001010,PO-2024-0000805,1,DC_SEV,PROD_003701,SUP_00017,163,2024-07-23,0.9043
GR-2024-00001011,PO-2024-0000806,1,DC_BCN,PROD_000714,SUP_00016,154,2024-07-23,2.8065
GR-2024-00001012,PO-2024-0000816,1,DC_ZGZ,PROD_002333,SUP_00007,283,2024-07-23,0.7136
GR-2024-00001013,PO-2024-0000795,1,DC_VLC,PROD_003352,SUP_00004,307,2024-07-25,1.2614
GR-2024-00001014,PO-2024-0000800,1,DC_BCN,PROD_001770,SUP_00014,250,2024-07-25,2.1585
GR-2024-00001015,PO-2024-0000804,1,DC_SEV,PROD_003541,SUP_00004,249,2024-07-25,1.6729
GR-2024-00001016,PO-2024-0000808,1,DC_BCN,PROD_003668,SUP_00017,190,2024-07-26,0.4925
GR-2024-00001017,PO-2024-0000817,1,DC_ZGZ,PROD_002892,SUP_00016,325,2024-07-26,0.854
GR-2024-00001018,PO-2024-0000817,2,DC_ZGZ,PROD_002861,SUP_00016,291,2024-07-26,0.6236
GR-2024-00001019,PO-2024-0000819,1,DC_BCN,PROD_000557,SUP_00015,153,2024-07-26,1.4907
GR-2024-00001020,PO-2024-0000819,2,DC_BCN,PROD_001587,SUP_00015,144,2024-07-26,1.6875
GR-2024-00001021,PO-2024-0000810,1,DC_SEV,PROD_001624,SUP_00017,271,2024-07-27,0.9331
GR-2024-00001022,PO-2024-0000820,1,DC_BCN,PROD_000247,SUP_00016,284,2024-07-27,0.4965
GR-2024-00001023,PO-2024-0000823,1,DC_VLC,PROD_000124,SUP_00007,309,2024-07-27,3.3449
GR-2024-00001024,PO-2024-0000828,1,DC_SEV,PROD_000439,SUP_00019,519,2024-07-27,4.6191
GR-2024-00001025,PO-2024-0000809,1,DC_SEV,PROD_002498,SUP_00014,460,2024-07-28,1.3008
GR-2024-00001026,PO-2024-0000811,1,DC_BCN,PROD_002390,SUP_00017,367,2024-07-28,0.9691
GR-2024-00001027,PO-2024-0000811,2,DC_BCN,PROD_000905,SUP_00017,253,2024-07-28,0.8487
GR-2024-00001028,PO-2024-0000811,3,DC_BCN,PROD_001774,SUP_00017,198,2024-07-28,0.9515
GR-2024-00001029,PO-2024-0000812,1,DC_BCN,PROD_000084,SUP_00004,153,2024-07-28,0.8595
GR-2024-00001030,PO-2024-0000814,1,DC_SEV,PROD_003651,SUP_00017,352,2024-07-28,0.6719
GR-2024-00001031,PO-2024-0000814,2,DC_SEV,PROD_000621,SUP_00017,301,2024-07-28,0.4278
GR-2024-00001032,PO-2024-0000815,1,DC_SEV,PROD_003706,SUP_00004,186,2024-07-28,0.5934
GR-2024-00001033,PO-2024-0000821,1,DC_SEV,PROD_003143,SUP_00016,494,2024-07-28,0.5942
GR-2024-00001034,PO-2024-0000829,1,DC_SEV,PROD_000672,SUP_00015,245,2024-07-29,0.1064
GR-2024-00001035,PO-2024-0000831,1,DC_MAD,PROD_000161,SUP_00007,446,2024-07-29,0.4711
GR-2024-00001036,PO-2024-0000833,1,DC_BCN,PROD_001186,SUP_00015,211,2024-07-29,1.6291
GR-2024-00001037,PO-2024-0000818,1,DC_BCN,PROD_000364,SUP_00017,143,2024-07-30,3.3411
GR-2024-00001038,PO-2024-0000826,1,DC_BCN,PROD_002666,SUP_00016,184,2024-07-30,0.771
GR-2024-00001039,PO-2024-0000835,1,DC_BCN,PROD_002079,SUP_00015,213,2024-07-30,0.7482
GR-2024-00001040,PO-2024-0000836,1,DC_BCN,PROD_002333,SUP_00007,149,2024-07-30,0.7984
GR-2024-00001041,PO-2024-0000813,1,DC_BCN,PROD_000707,SUP_00014,117,2024-07-31,0.8185
GR-2024-00001042,PO-2024-0000813,2,DC_BCN,PROD_002346,SUP_00014,254,2024-07-31,1.4147
GR-2024-00001043,PO-2024-0000824,1,DC_ZGZ,PROD_001792,SUP_00017,295,2024-08-01,0.7809
GR-2024-00001044,PO-2024-0000824,2,DC_ZGZ,PROD_000032,SUP_00017,295,2024-08-01,4.5156
GR-2024-00001045,PO-2024-0000840,1,DC_BCN,PROD_002391,SUP_00007,260,2024-08-01,0.7959
GR-2024-00001046,PO-2024-0000842,1,DC_ZGZ,PROD_002320,SUP_00007,189,2024-08-01,0.7326
GR-2024-00001047,PO-2024-0000830,1,DC_SEV,PROD_000840,SUP_00017,318,2024-08-02,0.4944
GR-2024-00001048,PO-2024-0000830,2,DC_SEV,PROD_002026,SUP_00017,315,2024-08-02,1.0879
GR-2024-00001049,PO-2024-0000830,3,DC_SEV,PROD_003690,SUP_00017,366,2024-08-02,1.1949
GR-2024-00001050,PO-2024-0000830,4,DC_SEV,PROD_003241,SUP_00017,241,2024-08-02,1.6397
GR-2024-00001051,PO-2024-0000837,1,DC_BCN,PROD_003229,SUP_00016,200,2024-08-02,3.1144
GR-2024-00001052,PO-2024-0000843,1,DC_ZGZ,PROD_002375,SUP_00007,258,2024-08-02,0.9509
GR-2024-00001053,PO-2024-0000844,1,DC_MAD,PROD_002013,SUP_00007,504,2024-08-02,3.7719
GR-2024-00001054,PO-2024-0000825,1,DC_ZGZ,PROD_000098,SUP_00004,331,2024-08-03,1.6739
GR-2024-00001055,PO-2024-0000825,2,DC_ZGZ,PROD_003396,SUP_00004,209,2024-08-03,0.9312
GR-2024-00001056,PO-2024-0000827,1,DC_SEV,PROD_003280,SUP_00004,347,2024-08-03,1.1752
GR-2024-00001057,PO-2024-0000834,1,DC_BCN,PROD_000900,SUP_00017,203,2024-08-03,0.5487
GR-2024-00001058,PO-2024-0000845,1,DC_ZGZ,PROD_002455,SUP_00007,265,2024-08-03,2.2076
GR-2024-00001059,PO-2024-0000845,2,DC_ZGZ,PROD_001554,SUP_00007,129,2024-08-03,0.2572
GR-2024-00001060,PO-2024-0000848,1,DC_BCN,PROD_001984,SUP_00015,174,2024-08-03,1.3534
GR-2024-00001061,PO-2024-0000853,1,DC_ZGZ,PROD_001855,SUP_00019,154,2024-08-03,1.9629
GR-2024-00001062,PO-2024-0000822,1,DC_VLC,PROD_003465,SUP_00004,324,2024-08-04,0.6665
GR-2024-00001063,PO-2024-0000832,1,DC_BCN,PROD_000705,SUP_00017,170,2024-08-04,1.2033
GR-2024-00001064,PO-2024-0000839,1,DC_BCN,PROD_000341,SUP_00016,160,2024-08-04,0.889
GR-2024-00001065,PO-2024-0000846,1,DC_BCN,PROD_002793,SUP_00016,167,2024-08-04,1.0989
GR-2024-00001066,PO-2024-0000846,2,DC_BCN,PROD_000737,SUP_00016,282,2024-08-04,2.0829
GR-2024-00001067,PO-2024-0000854,1,DC_SEV,PROD_001331,SUP_00007,220,2024-08-04,1.0669
GR-2024-00001068,PO-2024-0000852,1,DC_ZGZ,PROD_000556,SUP_00016,330,2024-08-05,1.7111
GR-2024-00001069,PO-2024-0000852,2,DC_ZGZ,PROD_002866,SUP_00016,134,2024-08-05,0.8991
GR-2024-00001070,PO-2024-0000855,1,DC_VLC,PROD_000998,SUP_00015,208,2024-08-05,1.1089
GR-2024-00001071,PO-2024-0000847,1,DC_ZGZ,PROD_003139,SUP_00016,267,2024-08-06,1.9263
GR-2024-00001072,PO-2024-0000847,2,DC_ZGZ,PROD_003084,SUP_00016,189,2024-08-06,0.9449
GR-2024-00001073,PO-2024-0000856,1,DC_MAD,PROD_002429,SUP_00007,358,2024-08-06,8.6489
GR-2024-00001074,PO-2024-0000859,1,DC_ZGZ,PROD_000476,SUP_00015,283,2024-08-07,0.4099
GR-2024-00001075,PO-2024-0000859,2,DC_ZGZ,PROD_001831,SUP_00015,175,2024-08-07,0.2889
GR-2024-00001076,PO-2024-0000860,1,DC_ZGZ,PROD_000836,SUP_00007,267,2024-08-07,0.677
GR-2024-00001077,PO-2024-0000862,1,DC_MAD,PROD_000442,SUP_00007,240,2024-08-07,4.3199
GR-2024-00001078,PO-2024-0000862,2,DC_MAD,PROD_002580,SUP_00007,464,2024-08-07,0.359
GR-2024-00001079,PO-2024-0000841,1,DC_SEV,PROD_003318,SUP_00004,174,2024-08-08,0.5753
GR-2024-00001080,PO-2024-0000838,1,DC_BCN,PROD_003411,SUP_00004,138,2024-08-09,1.7038
GR-2024-00001081,PO-2024-0000850,1,DC_ZGZ,PROD_003681,SUP_00017,257,2024-08-09,0.891
GR-2024-00001082,PO-2024-0000861,1,DC_MAD,PROD_000013,SUP_00016,333,2024-08-09,1.2977
GR-2024-00001083,PO-2024-0000861,2,DC_MAD,PROD_003123,SUP_00016,329,2024-08-09,2.3594
GR-2024-00001084,PO-2024-0000861,3,DC_MAD,PROD_001349,SUP_00016,477,2024-08-09,2.0034
GR-2024-00001085,PO-2024-0000869,1,DC_ZGZ,PROD_000220,SUP_00007,246,2024-08-10,0.9493
GR-2024-00001086,PO-2024-0000849,1,DC_ZGZ,PROD_003314,SUP_00004,245,2024-08-11,0.769
GR-2024-00001087,PO-2024-0000871,1,DC_ZGZ,PROD_002166,SUP_00007,240,2024-08-11,1.2446
GR-2024-00001088,PO-2024-0000871,2,DC_ZGZ,PROD_000873,SUP_00007,261,2024-08-11,2.7419
GR-2024-00001089,PO-2024-0000851,1,DC_BCN,PROD_001386,SUP_00014,113,2024-08-12,5.3317
GR-2024-00001090,PO-2024-0000851,2,DC_BCN,PROD_001428,SUP_00014,222,2024-08-12,1.4112
GR-2024-00001091,PO-2024-0000864,1,DC_SEV,PROD_001370,SUP_00017,451,2024-08-12,0.8404
GR-2024-00001092,PO-2024-0000864,2,DC_SEV,PROD_001647,SUP_00017,470,2024-08-12,0.7507
GR-2024-00001093,PO-2024-0000866,1,DC_BCN,PROD_003061,SUP_00016,157,2024-08-12,1.0084
GR-2024-00001094,PO-2024-0000863,1,DC_BCN,PROD_000729,SUP_00017,136,2024-08-13,1.5584
GR-2024-00001095,PO-2024-0000863,2,DC_BCN,PROD_000351,SUP_00017,139,2024-08-13,1.6858
GR-2024-00001096,PO-2024-0000875,1,DC_MAD,PROD_003666,SUP_00007,309,2024-08-13,1.0981
GR-2024-00001097,PO-2024-0000865,1,DC_SEV,PROD_001362,SUP_00014,424,2024-08-14,1.3901
GR-2024-00001098,PO-2024-0000882,1,DC_VLC,PROD_002129,SUP_00007,203,2024-08-15,4.2717
GR-2024-00001099,PO-2024-0000883,1,DC_SEV,PROD_002253,SUP_00015,254,2024-08-15,0.8583
GR-2024-00001100,PO-2024-0000884,1,DC_SEV,PROD_000479,SUP_00007,166,2024-08-15,2.6523
GR-2024-00001101,PO-2024-0000857,1,DC_ZGZ,PROD_003418,SUP_00004,254,2024-08-16,1.3814
GR-2024-00001102,PO-2024-0000857,2,DC_ZGZ,PROD_000952,SUP_00004,140,2024-08-16,0.4175
GR-2024-00001103,PO-2024-0000858,1,DC_ZGZ,PROD_001267,SUP_00014,366,2024-08-16,2.064
GR-2024-00001104,PO-2024-0000868,1,DC_SEV,PROD_001541,SUP_00017,487,2024-08-16,0.9122
GR-2024-00001105,PO-2024-0000870,1,DC_MAD,PROD_002272,SUP_00014,248,2024-08-16,1.3311
GR-2024-00001106,PO-2024-0000872,1,DC_SEV,PROD_003158,SUP_00016,377,2024-08-16,2.1793
GR-2024-00001107,PO-2024-0000889,1,DC_MAD,PROD_001404,SUP_00019,215,2024-08-16,16.7004
GR-2024-00001108,PO-2024-0000867,1,DC_BCN,PROD_003502,SUP_00004,186,2024-08-17,1.166
GR-2024-00001109,PO-2024-0000873,1,DC_SEV,PROD_000125,SUP_00017,380,2024-08-17,1.4939
GR-2024-00001110,PO-2024-0000887,1,DC_SEV,PROD_000823,SUP_00015,116,2024-08-17,1.8482
GR-2024-00001111,PO-2024-0000893,1,DC_ZGZ,PROD_001413,SUP_00007,262,2024-08-17,4.0857
GR-2024-00001112,PO-2024-0000874,1,DC_MAD,PROD_000835,SUP_00014,537,2024-08-18,0.9601
GR-2024-00001113,PO-2024-0000880,1,DC_VLC,PROD_000064,SUP_00016,169,2024-08-18,0.6271
GR-2024-00001114,PO-2024-0000890,1,DC_BCN,PROD_002910,SUP_00005,196,2024-08-18,3.3855
GR-2024-00001115,PO-2024-0000892,1,DC_BCN,PROD_003624,SUP_00016,312,2024-08-18,1.6736
GR-2024-00001116,PO-2024-0000894,1,DC_SEV,PROD_002053,SUP_00015,286,2024-08-18,0.8778
GR-2024-00001117,PO-2024-0000876,1,DC_MAD,PROD_003328,SUP_00004,273,2024-08-19,1.2245
GR-2024-00001118,PO-2024-0000898,1,DC_VLC,PROD_001648,SUP_00016,338,2024-08-19,1.1119
GR-2024-00001119,PO-2024-0000902,1,DC_ZGZ,PROD_000615,SUP_00007,227,2024-08-19,1.5716
GR-2024-00001120,PO-2024-0000902,2,DC_ZGZ,PROD_000974,SUP_00007,311,2024-08-19,0.8255
GR-2024-00001121,PO-2024-0000903,1,DC_MAD,PROD_002133,SUP_00007,445,2024-08-19,0.7964
GR-2024-00001122,PO-2024-0000878,1,DC_ZGZ,PROD_002857,SUP_00017,261,2024-08-20,0.8219
GR-2024-00001123,PO-2024-0000896,1,DC_MAD,PROD_002902,SUP_00016,255,2024-08-20,2.2767
GR-2024-00001124,PO-2024-0000906,1,DC_SEV,PROD_002192,SUP_00015,182,2024-08-20,1.3077
GR-2024-00001125,PO-2024-0000907,1,DC_MAD,PROD_001009,SUP_00007,335,2024-08-20,1.1794
GR-2024-00001126,PO-2024-0000907,2,DC_MAD,PROD_001282,SUP_00007,266,2024-08-20,2.6225
GR-2024-00001127,PO-2024-0000909,1,DC_BCN,PROD_001378,SUP_00007,177,2024-08-20,0.3378
GR-2024-00001128,PO-2024-0000881,1,DC_VLC,PROD_002581,SUP_00017,204,2024-08-21,0.8728
GR-2024-00001129,PO-2024-0000888,1,DC_VLC,PROD_000274,SUP_00014,191,2024-08-21,1.5348
GR-2024-00001130,PO-2024-0000901,1,DC_SEV,PROD_003029,SUP_00016,318,2024-08-21,1.2966
GR-2024-00001131,PO-2024-0000901,2,DC_SEV,PROD_001449,SUP_00016,229,2024-08-21,0.1659
GR-2024-00001132,PO-2024-0000908,1,DC_MAD,PROD_003168,SUP_00016,548,2024-08-21,0.8156
GR-2024-00001133,PO-2024-0000911,1,DC_ZGZ,PROD_000696,SUP_00007,206,2024-08-21,3.9262
GR-2024-00001134,PO-2024-0000886,1,DC_SEV,PROD_001383,SUP_00014,245,2024-08-22,3.1654
GR-2024-00001135,PO-2024-0000905,1,DC_SEV,PROD_002829,SUP_00016,215,2024-08-22,0.8525
GR-2024-00001136,PO-2024-0000912,1,DC_SEV,PROD_002087,SUP_00007,346,2024-08-22,3.9754
GR-2024-00001137,PO-2024-0000913,1,DC_MAD,PROD_002131,SUP_00007,466,2024-08-22,1.4361
GR-2024-00001138,PO-2024-0000913,2,DC_MAD,PROD_001576,SUP_00007,225,2024-08-22,1.7643
GR-2024-00001139,PO-2024-0000879,1,DC_ZGZ,PROD_001322,SUP_00014,205,2024-08-23,1.5764
GR-2024-00001140,PO-2024-0000891,1,DC_SEV,PROD_001917,SUP_00017,236,2024-08-23,1.1996
GR-2024-00001141,PO-2024-0000895,1,DC_ZGZ,PROD_003606,SUP_00017,150,2024-08-23,3.6235
GR-2024-00001142,PO-2024-0000897,1,DC_MAD,PROD_001495,SUP_00017,338,2024-08-23,0.3323
GR-2024-00001143,PO-2024-0000877,1,DC_ZGZ,PROD_003359,SUP_00004,212,2024-08-24,0.4569
GR-2024-00001144,PO-2024-0000885,1,DC_BCN,PROD_003322,SUP_00004,165,2024-08-24,1.1072
GR-2024-00001145,PO-2024-0000899,1,DC_BCN,PROD_000835,SUP_00014,269,2024-08-24,0.9415
GR-2024-00001146,PO-2024-0000915,1,DC_BCN,PROD_001671,SUP_00007,236,2024-08-24,1.0722
GR-2024-00001147,PO-2024-0000918,1,DC_SEV,PROD_002283,SUP_00007,280,2024-08-24,0.6341
GR-2024-00001148,PO-2024-0000914,1,DC_ZGZ,PROD_001769,SUP_00016,171,2024-08-25,0.7404
GR-2024-00001149,PO-2024-0000925,1,DC_SEV,PROD_001617,SUP_00007,285,2024-08-25,1.067
GR-2024-00001150,PO-2024-0000900,1,DC_SEV,PROD_000367,SUP_00014,308,2024-08-26,1.8158
GR-2024-00001151,PO-2024-0000900,2,DC_SEV,PROD_001689,SUP_00014,306,2024-08-26,1.9894
GR-2024-00001152,PO-2024-0000904,1,DC_SEV,PROD_002428,SUP_00017,459,2024-08-26,1.0795
GR-2024-00001153,PO-2024-0000917,1,DC_MAD,PROD_001269,SUP_00016,456,2024-08-26,1.1793
GR-2024-00001154,PO-2024-0000926,1,DC_BCN,PROD_001278,SUP_00007,132,2024-08-27,1.6106
GR-2024-00001155,PO-2024-0000927,1,DC_SEV,PROD_002596,SUP_00007,218,2024-08-27,3.5986
GR-2024-00001156,PO-2024-0000928,1,DC_ZGZ,PROD_002388,SUP_00019,233,2024-08-27,2.1419
GR-2024-00001157,PO-2024-0000910,1,DC_ZGZ,PROD_001034,SUP_00014,174,2024-08-28,2.7546
GR-2024-00001158,PO-2024-0000920,1,DC_BCN,PROD_000075,SUP_00016,147,2024-08-28,2.9448
GR-2024-00001159,PO-2024-0000916,1,DC_MAD,PROD_000097,SUP_00004,427,2024-08-29,0.8916
GR-2024-00001160,PO-2024-0000931,1,DC_BCN,PROD_001316,SUP_00007,107,2024-08-29,5.7727
GR-2024-00001161,PO-2024-0000931,2,DC_BCN,PROD_001554,SUP_00007,108,2024-08-29,0.2873
GR-2024-00001162,PO-2024-0000933,1,DC_ZGZ,PROD_002340,SUP_00007,279,2024-08-29,14.9027
GR-2024-00001163,PO-2024-0000929,1,DC_ZGZ,PROD_001140,SUP_00016,253,2024-08-30,0.6051
GR-2024-00001164,PO-2024-0000929,2,DC_ZGZ,PROD_000888,SUP_00016,359,2024-08-30,0.8389
GR-2024-00001165,PO-2024-0000934,1,DC_BCN,PROD_001360,SUP_00016,194,2024-08-30,0.5796
GR-2024-00001166,PO-2024-0000935,1,DC_ZGZ,PROD_001466,SUP_00007,220,2024-08-30,0.8408
GR-2024-00001167,PO-2024-0000935,2,DC_ZGZ,PROD_002399,SUP_00007,234,2024-08-30,2.2425
GR-2024-00001168,PO-2024-0000919,1,DC_BCN,PROD_001685,SUP_00017,118,2024-08-31,1.1313
GR-2024-00001169,PO-2024-0000922,1,DC_ZGZ,PROD_002409,SUP_00017,177,2024-08-31,0.5175
GR-2024-00001170,PO-2024-0000922,2,DC_ZGZ,PROD_003026,SUP_00017,210,2024-08-31,0.7444
GR-2024-00001171,PO-2024-0000922,3,DC_ZGZ,PROD_000057,SUP_00017,207,2024-08-31,10.8716
GR-2024-00001172,PO-2024-0000924,1,DC_BCN,PROD_001524,SUP_00017,208,2024-08-31,2.1412
GR-2024-00001173,PO-2024-0000930,1,DC_VLC,PROD_002270,SUP_00016,196,2024-08-31,0.5318
GR-2024-00001174,PO-2024-0000932,1,DC_SEV,PROD_002759,SUP_00016,426,2024-08-31,1.1353
GR-2024-00001175,PO-2024-0000936,1,DC_ZGZ,PROD_002693,SUP_00016,235,2024-08-31,1.1258
GR-2024-00001176,PO-2024-0000944,1,DC_BCN,PROD_002274,SUP_00019,265,2024-08-31,3.7238
GR-2024-00001177,PO-2024-0000923,1,DC_BCN,PROD_003413,SUP_00004,101,2024-09-01,1.5526
GR-2024-00001178,PO-2024-0000941,1,DC_VLC,PROD_001001,SUP_00007,297,2024-09-01,3.3126
GR-2024-00001179,PO-2024-0000943,1,DC_BCN,PROD_000363,SUP_00007,161,2024-09-01,1.441
GR-2024-00001180,PO-2024-0000947,1,DC_VLC,PROD_002047,SUP_00019,249,2024-09-01,3.2673
GR-2024-00001181,PO-2024-0000951,1,DC_SEV,PROD_001309,SUP_00019,245,2024-09-02,0.619
GR-2024-00001182,PO-2024-0000921,1,DC_ZGZ,PROD_003464,SUP_00004,277,2024-09-03,0.8682
GR-2024-00001183,PO-2024-0000950,1,DC_BCN,PROD_002593,SUP_00007,91,2024-09-03,4.9377
GR-2024-00001184,PO-2024-0000940,1,DC_VLC,PROD_001775,SUP_00017,117,2024-09-04,1.022
GR-2024-00001185,PO-2024-0000938,1,DC_MAD,PROD_000887,SUP_00014,427,2024-09-05,4.193
GR-2024-00001186,PO-2024-0000938,2,DC_MAD,PROD_001901,SUP_00014,315,2024-09-05,7.0099
GR-2024-00001187,PO-2024-0000939,1,DC_MAD,PROD_000184,SUP_00017,348,2024-09-05,0.8381
GR-2024-00001188,PO-2024-0000946,1,DC_VLC,PROD_000715,SUP_00016,265,2024-09-05,0.6167
GR-2024-00001189,PO-2024-0000949,1,DC_BCN,PROD_000072,SUP_00016,115,2024-09-05,1.1182
GR-2024-00001190,PO-2024-0000937,1,DC_VLC,PROD_000603,SUP_00014,276,2024-09-06,2.0125
GR-2024-00001191,PO-2024-0000955,1,DC_MAD,PROD_000652,SUP_00016,281,2024-09-07,1.172
GR-2024-00001192,PO-2024-0000956,1,DC_BCN,PROD_001753,SUP_00007,151,2024-09-07,0.8784
GR-2024-00001193,PO-2024-0000957,1,DC_BCN,PROD_002504,SUP_00015,289,2024-09-07,8.6485
GR-2024-00001194,PO-2024-0000957,2,DC_BCN,PROD_002192,SUP_00015,242,2024-09-07,1.4702
GR-2024-00001195,PO-2024-0000958,1,DC_ZGZ,PROD_001328,SUP_00007,233,2024-09-07,2.5457
GR-2024-00001196,PO-2024-0000961,1,DC_VLC,PROD_002266,SUP_00015,224,2024-09-07,1.2755
GR-2024-00001197,PO-2024-0000953,1,DC_BCN,PROD_000015,SUP_00017,130,2024-09-08,4.9873
GR-2024-00001198,PO-2024-0000953,2,DC_BCN,PROD_000622,SUP_00017,267,2024-09-08,0.6064
GR-2024-00001199,PO-2024-0000960,1,DC_ZGZ,PROD_002391,SUP_00007,235,2024-09-08,0.7088
GR-2024-00001200,PO-2024-0000962,1,DC_BCN,PROD_000120,SUP_00019,168,2024-09-08,1.5774
GR-2024-00001201,PO-2024-0000942,1,DC_BCN,PROD_003431,SUP_00004,145,2024-09-09,0.5285
GR-2024-00001202,PO-2024-0000964,1,DC_BCN,PROD_001989,SUP_00007,138,2024-09-09,1.9787
GR-2024-00001203,PO-2024-0000967,1,DC_VLC,PROD_001218,SUP_00019,210,2024-09-09,6.8464
GR-2024-00001204,PO-2024-0000945,1,DC_BCN,PROD_003722,SUP_00004,223,2024-09-10,2.5937
GR-2024-00001205,PO-2024-0000948,1,DC_ZGZ,PROD_000577,SUP_00014,325,2024-09-10,2.3398
GR-2024-00001206,PO-2024-0000952,1,DC_BCN,PROD_003529,SUP_00004,235,2024-09-10,1.5352
GR-2024-00001207,PO-2024-0000954,1,DC_VLC,PROD_001846,SUP_00017,315,2024-09-10,1.0664
GR-2024-00001208,PO-2024-0000963,1,DC_BCN,PROD_002939,SUP_00016,265,2024-09-11,1.9214
GR-2024-00001209,PO-2024-0000966,1,DC_SEV,PROD_000153,SUP_00007,441,2024-09-11,4.8907
GR-2024-00001210,PO-2024-0000959,1,DC_BCN,PROD_003466,SUP_00004,122,2024-09-13,2.5776
GR-2024-00001211,PO-2024-0000965,1,DC_ZGZ,PROD_002812,SUP_00017,179,2024-09-13,3.8703
GR-2024-00001212,PO-2024-0000971,1,DC_ZGZ,PROD_001899,SUP_00019,217,2024-09-13,6.5311
GR-2024-00001213,PO-2024-0000972,1,DC_MAD,PROD_001480,SUP_00007,287,2024-09-15,2.9655
GR-2024-00001214,PO-2024-0000974,1,DC_ZGZ,PROD_001163,SUP_00007,116,2024-09-15,0.7411
