payment_id,po_id,supplier_id,dc_id,obligation_date,due_date,payment_date,amount_net,amount_gross,status,days_late
SP-2024-0000797,PO-2024-0000797,SUP_00016,DC_VLC,2024-07-13,2024-09-11,2024-09-11,255.46,281.01,paid,0
SP-2024-0000877,PO-2024-0000877,SUP_00004,DC_ZGZ,2024-08-12,2024-09-11,2024-09-11,113.77,137.66,paid,0
SP-2024-0000878,PO-2024-0000878,SUP_00017,DC_ZGZ,2024-08-12,2024-09-11,2024-09-11,256.43,282.07,paid,0
SP-2024-0000881,PO-2024-0000881,SUP_00017,DC_VLC,2024-08-12,2024-09-11,2024-09-11,212.09,233.3,paid,0
SP-2024-0000885,PO-2024-0000885,SUP_00004,DC_BCN,2024-08-13,2024-09-12,2024-09-21,200.4,242.48,paid,9
SP-2024-0000715,PO-2024-0000715,SUP_00019,DC_MAD,2024-06-15,2024-09-13,2024-09-13,3451.62,3796.78,paid,0
SP-2024-0000799,PO-2024-0000799,SUP_00016,DC_BCN,2024-07-15,2024-09-13,2024-09-13,457.76,553.89,paid,0
SP-2024-0000800,PO-2024-0000800,SUP_00014,DC_BCN,2024-07-15,2024-09-13,2024-09-13,632.44,695.68,paid,0
SP-2024-0000890,PO-2024-0000890,SUP_00005,DC_BCN,2024-08-14,2024-09-13,2024-09-18,761.74,837.91,paid,5
SP-2024-0000891,PO-2024-0000891,SUP_00017,DC_SEV,2024-08-14,2024-09-13,2024-09-13,334.69,368.16,paid,0
SP-2024-0000801,PO-2024-0000801,SUP_00007,DC_BCN,2024-07-16,2024-09-14,2024-09-14,1180.88,1300.99,paid,0
SP-2024-0000802,PO-2024-0000802,SUP_00016,DC_SEV,2024-07-16,2024-09-14,2024-09-14,1177.83,1425.17,paid,0
SP-2024-0000803,PO-2024-0000803,SUP_00007,DC_SEV,2024-07-16,2024-09-14,2024-09-14,441.45,459.11,paid,0
SP-2024-0000895,PO-2024-0000895,SUP_00017,DC_ZGZ,2024-08-15,2024-09-14,2024-09-14,558.02,613.82,paid,0
SP-2024-0000897,PO-2024-0000897,SUP_00017,DC_MAD,2024-08-15,2024-09-14,2024-09-14,122.95,135.25,paid,0
SP-2024-0000720,PO-2024-0000720,SUP_00015,DC_ZGZ,2024-06-17,2024-09-15,2024-09-15,785.8,817.23,paid,0
SP-2024-0000806,PO-2024-0000806,SUP_00016,DC_BCN,2024-07-17,2024-09-15,2024-09-15,493.94,597.67,paid,0
SP-2024-0000904,PO-2024-0000904,SUP_00017,DC_SEV,2024-08-17,2024-09-16,2024-09-16,592.65,651.92,paid,0
SP-2024-0000809,PO-2024-0000809,SUP_00014,DC_SEV,2024-07-19,2024-09-17,2024-09-17,606.17,666.79,paid,0
SP-2024-0000730,PO-2024-0000730,SUP_00019,DC_MAD,2024-06-20,2024-09-18,2024-09-18,1194.74,1314.21,paid,0
SP-2024-0000813,PO-2024-0000813,SUP_00014,DC_BCN,2024-07-20,2024-09-18,2024-09-18,476.09,523.7,paid,0
SP-2024-0000816,PO-2024-0000816,SUP_00007,DC_ZGZ,2024-07-20,2024-09-18,2024-09-18,243.34,294.44,paid,0
SP-2024-0000817,PO-2024-0000817,SUP_00016,DC_ZGZ,2024-07-20,2024-09-18,2024-09-18,475.14,574.92,paid,0
SP-2024-0000734,PO-2024-0000734,SUP_00015,DC_SEV,2024-06-21,2024-09-19,2024-09-19,941.06,978.7,paid,0
SP-2024-0000742,PO-2024-0000742,SUP_00015,DC_BCN,2024-06-22,2024-09-20,2024-09-20,111.22,115.67,paid,0
SP-2024-0000916,PO-2024-0000916,SUP_00004,DC_MAD,2024-08-21,2024-09-20,2024-09-20,389.63,471.45,paid,0
SP-2024-0000820,PO-2024-0000820,SUP_00016,DC_BCN,2024-07-23,2024-09-21,2024-09-21,149.94,164.93,paid,0
SP-2024-0000821,PO-2024-0000821,SUP_00016,DC_SEV,2024-07-23,2024-09-21,2024-09-21,314.93,381.07,paid,0
SP-2024-0000919,PO-2024-0000919,SUP_00017,DC_BCN,2024-08-22,2024-09-21,2024-09-21,149.33,164.26,paid,0
SP-2024-0000823,PO-2024-0000823,SUP_00007,DC_VLC,2024-07-24,2024-09-22,2024-09-22,1240.96,1290.6,paid,0
SP-2024-0000921,PO-2024-0000921,SUP_00004,DC_ZGZ,2024-08-23,2024-09-22,2024-09-22,285.64,345.62,paid,0
SP-2024-0000922,PO-2024-0000922,SUP_00017,DC_ZGZ,2024-08-23,2024-09-22,2024-09-22,2628.16,2890.98,paid,0
SP-2024-0000923,PO-2024-0000923,SUP_00004,DC_BCN,2024-08-23,2024-09-22,2024-09-22,192.52,232.95,paid,0
SP-2024-0000924,PO-2024-0000924,SUP_00017,DC_BCN,2024-08-23,2024-09-22,2024-09-22,486.05,534.66,paid,0
SP-2024-0000826,PO-2024-0000826,SUP_00016,DC_BCN,2024-07-25,2024-09-23,2024-09-23,163.45,197.77,paid,0
SP-2024-0000831,PO-2024-0000831,SUP_00007,DC_MAD,2024-07-26,2024-09-24,2024-10-01,228.95,277.03,paid,7
SP-2024-0000747,PO-2024-0000747,SUP_00019,DC_BCN,2024-06-27,2024-09-25,2024-10-05,145.97,160.57,paid,10
SP-2024-0000836,PO-2024-0000836,SUP_00007,DC_BCN,2024-07-27,2024-09-25,2024-09-25,145.31,175.83,paid,0
SP-2024-0000837,PO-2024-0000837,SUP_00016,DC_BCN,2024-07-27,2024-09-25,2024-09-25,719.43,870.51,paid,0
SP-2024-0000753,PO-2024-0000753,SUP_00019,DC_ZGZ,2024-06-28,2024-09-26,2024-09-26,175.45,192.99,paid,0
SP-2024-0000839,PO-2024-0000839,SUP_00016,DC_BCN,2024-07-29,2024-09-27,2024-09-27,143.13,157.44,paid,0
SP-2024-0000840,PO-2024-0000840,SUP_00007,DC_BCN,2024-07-29,2024-09-27,2024-09-27,221.26,267.72,paid,0
SP-2024-0000842,PO-2024-0000842,SUP_00007,DC_ZGZ,2024-07-29,2024-09-27,2024-09-27,179.49,217.18,paid,0
SP-2024-0000939,PO-2024-0000939,SUP_00017,DC_MAD,2024-08-28,2024-09-27,2024-09-27,336.92,370.61,paid,0
SP-2024-0000940,PO-2024-0000940,SUP_00017,DC_VLC,2024-08-28,2024-09-27,2024-10-06,127.75,140.53,paid,9
SP-2024-0000843,PO-2024-0000843,SUP_00007,DC_ZGZ,2024-07-30,2024-09-28,2024-09-28,259.6,269.98,paid,0
SP-2024-0000844,PO-2024-0000844,SUP_00007,DC_MAD,2024-07-30,2024-09-28,2024-09-28,1965.16,2043.77,paid,0
SP-2024-0000942,PO-2024-0000942,SUP_00004,DC_BCN,2024-08-29,2024-09-28,2024-09-28,92.49,111.91,paid,0
SP-2024-0000845,PO-2024-0000845,SUP_00007,DC_ZGZ,2024-07-31,2024-09-29,2024-09-29,651.22,787.98,paid,0
SP-2024-0000846,PO-2024-0000846,SUP_00016,DC_BCN,2024-07-31,2024-09-29,2024-09-29,800.28,968.34,paid,0
SP-2024-0000847,PO-2024-0000847,SUP_00016,DC_ZGZ,2024-07-31,2024-09-29,2024-09-29,777.49,940.76,paid,0
SP-2024-0000945,PO-2024-0000945,SUP_00004,DC_BCN,2024-08-30,2024-09-29,2024-09-29,710.67,859.91,paid,0
SP-2024-0000851,PO-2024-0000851,SUP_00014,DC_BCN,2024-08-01,2024-09-30,2024-09-30,994.96,1094.46,paid,0
SP-2024-0000852,PO-2024-0000852,SUP_00016,DC_ZGZ,2024-08-01,2024-09-30,2024-09-30,734.91,823.93,paid,0
SP-2024-0000854,PO-2024-0000854,SUP_00007,DC_SEV,2024-08-01,2024-09-30,2024-09-30,240.05,249.65,paid,0
SP-2024-0000769,PO-2024-0000769,SUP_00019,DC_SEV,2024-07-03,2024-10-01,2024-10-01,1784.68,1963.15,paid,0
SP-2024-0000952,PO-2024-0000952,SUP_00004,DC_BCN,2024-09-01,2024-10-01,2024-10-01,412.97,499.69,paid,0
SP-2024-0000953,PO-2024-0000953,SUP_00017,DC_BCN,2024-09-01,2024-10-01,2024-10-01,912.9,1004.19,paid,0
SP-2024-0000773,PO-2024-0000773,SUP_00019,DC_ZGZ,2024-07-04,2024-10-02,2024-10-02,374.2,411.62,paid,0
SP-2024-0000856,PO-2024-0000856,SUP_00007,DC_MAD,2024-08-03,2024-10-02,2024-10-02,3104.96,3229.16,paid,0
SP-2024-0000954,PO-2024-0000954,SUP_00017,DC_VLC,2024-09-02,2024-10-02,2024-10-02,407.36,448.1,paid,0
SP-2024-0000777,PO-2024-0000777,SUP_00019,DC_BCN,2024-07-05,2024-10-03,2024-10-03,227.74,250.51,paid,0
SP-2024-0000858,PO-2024-0000858,SUP_00014,DC_ZGZ,2024-08-04,2024-10-03,2024-10-03,769.87,846.86,paid,0
SP-2024-0000860,PO-2024-0000860,SUP_00007,DC_ZGZ,2024-08-04,2024-10-03,2024-10-03,199.72,207.71,paid,0
SP-2024-0000861,PO-2024-0000861,SUP_00016,DC_MAD,2024-08-04,2024-10-03,2024-10-03,2363.87,2746.57,paid,0
SP-2024-0000862,PO-2024-0000862,SUP_00007,DC_MAD,2024-08-04,2024-10-03,2024-10-03,1270.24,1354.13,paid,0
SP-2024-0000865,PO-2024-0000865,SUP_00014,DC_SEV,2024-08-05,2024-10-04,2024-10-04,603.3,663.63,paid,0
SP-2024-0000959,PO-2024-0000959,SUP_00004,DC_BCN,2024-09-04,2024-10-04,2024-10-04,389.22,470.96,paid,0
SP-2024-0000866,PO-2024-0000866,SUP_00016,DC_BCN,2024-08-06,2024-10-05,2024-10-05,164.37,198.89,paid,0
SP-2024-0000869,PO-2024-0000869,SUP_00007,DC_ZGZ,2024-08-07,2024-10-06,2024-10-06,245.87,255.7,paid,0
SP-2024-0000870,PO-2024-0000870,SUP_00014,DC_MAD,2024-08-07,2024-10-06,2024-10-06,355.4,390.94,paid,0
SP-2024-0000965,PO-2024-0000965,SUP_00017,DC_ZGZ,2024-09-06,2024-10-06,2024-10-09,843.73,928.1,paid,3
SP-2024-0000871,PO-2024-0000871,SUP_00007,DC_ZGZ,2024-08-08,2024-10-07,2024-10-07,1208.51,1256.85,paid,0
SP-2024-0000783,PO-2024-0000783,SUP_00019,DC_BCN,2024-07-10,2024-10-08,2024-10-08,641.19,705.31,paid,0
SP-2024-0000784,PO-2024-0000784,SUP_00015,DC_BCN,2024-07-10,2024-10-08,2024-10-08,109.87,114.26,paid,0
SP-2024-0000785,PO-2024-0000785,SUP_00019,DC_SEV,2024-07-10,2024-10-08,2024-10-08,404.64,445.1,paid,0
SP-2024-0000968,PO-2024-0000968,SUP_00017,DC_SEV,2024-09-08,2024-10-08,2024-10-16,176.95,194.65,paid,8
SP-2024-0000872,PO-2024-0000872,SUP_00016,DC_SEV,2024-08-10,2024-10-09,2024-10-09,830.31,1004.68,paid,0
SP-2024-0000874,PO-2024-0000874,SUP_00014,DC_MAD,2024-08-10,2024-10-09,2024-10-09,525.17,577.69,paid,0
SP-2024-0000875,PO-2024-0000875,SUP_00007,DC_MAD,2024-08-10,2024-10-09,2024-10-09,362.37,438.47,paid,0
SP-2024-0000788,PO-2024-0000788,SUP_00019,DC_VLC,2024-07-12,2024-10-10,2024-10-10,702.56,772.82,paid,0
SP-2024-0000790,PO-2024-0000790,SUP_00015,DC_BCN,2024-07-12,2024-10-10,2024-10-10,267.62,278.32,paid,0
SP-2024-0000791,PO-2024-0000791,SUP_00019,DC_BCN,2024-07-12,2024-10-10,2024-10-11,651.93,717.12,paid,1
SP-2024-0000879,PO-2024-0000879,SUP_00014,DC_ZGZ,2024-08-12,2024-10-11,2024-10-11,361.0,397.1,paid,0
SP-2024-0000880,PO-2024-0000880,SUP_00016,DC_VLC,2024-08-12,2024-10-11,2024-10-11,114.76,138.86,paid,0
SP-2024-0000882,PO-2024-0000882,SUP_00007,DC_VLC,2024-08-12,2024-10-11,2024-10-11,1003.85,1044.0,paid,0
SP-2024-0000884,PO-2024-0000884,SUP_00007,DC_SEV,2024-08-12,2024-10-11,2024-10-15,495.98,515.82,paid,4
SP-2024-0000969,PO-2024-0000969,SUP_00017,DC_VLC,2024-09-11,2024-10-11,2024-10-11,1508.63,1659.49,paid,0
SP-2024-0000886,PO-2024-0000886,SUP_00014,DC_SEV,2024-08-13,2024-10-12,2024-10-12,775.52,853.07,paid,0
SP-2024-0000888,PO-2024-0000888,SUP_00014,DC_VLC,2024-08-13,2024-10-12,2024-10-12,322.31,354.54,paid,0
SP-2024-0000892,PO-2024-0000892,SUP_00016,DC_BCN,2024-08-14,2024-10-13,2024-10-13,537.23,590.95,paid,0
SP-2024-0000893,PO-2024-0000893,SUP_00007,DC_ZGZ,2024-08-14,2024-10-13,2024-10-13,1225.71,1274.74,paid,0
SP-2024-0000977,PO-2024-0000977,SUP_00017,DC_ZGZ,2024-09-13,2024-10-13,2024-10-13,119.51,131.46,paid,0
SP-2024-0000979,PO-2024-0000979,SUP_00004,DC_ZGZ,2024-09-13,2024-10-13,2024-10-13,364.27,440.77,paid,0
SP-2024-0000896,PO-2024-0000896,SUP_00016,DC_MAD,2024-08-15,2024-10-14,2024-10-14,601.05,727.27,paid,0
SP-2024-0000898,PO-2024-0000898,SUP_00016,DC_VLC,2024-08-15,2024-10-14,2024-10-14,419.19,461.11,paid,0
SP-2024-0000807,PO-2024-0000807,SUP_00015,DC_BCN,2024-07-17,2024-10-15,2024-10-15,216.3,224.95,paid,0
SP-2024-0000899,PO-2024-0000899,SUP_00014,DC_BCN,2024-08-16,2024-10-15,2024-10-15,285.27,313.8,paid,0
SP-2024-0000900,PO-2024-0000900,SUP_00014,DC_SEV,2024-08-16,2024-10-15,2024-10-15,1217.4,1339.14,paid,0
SP-2024-0000901,PO-2024-0000901,SUP_00016,DC_SEV,2024-08-16,2024-10-15,2024-10-15,486.08,583.47,paid,0
SP-2024-0000902,PO-2024-0000902,SUP_00007,DC_ZGZ,2024-08-16,2024-10-15,2024-10-15,741.48,842.74,paid,0
SP-2024-0000903,PO-2024-0000903,SUP_00007,DC_MAD,2024-08-16,2024-10-15,2024-10-15,402.98,487.61,paid,0
SP-2024-0000905,PO-2024-0000905,SUP_00016,DC_SEV,2024-08-17,2024-10-16,2024-10-16,200.34,242.41,paid,0
SP-2024-0000907,PO-2024-0000907,SUP_00007,DC_MAD,2024-08-17,2024-10-16,2024-10-16,1277.91,1463.67,paid,0
SP-2024-0000908,PO-2024-0000908,SUP_00016,DC_MAD,2024-08-17,2024-10-16,2024-10-16,460.81,557.58,paid,0
SP-2024-0000909,PO-2024-0000909,SUP_00007,DC_BCN,2024-08-17,2024-10-16,2024-10-16,73.98,89.52,paid,0
SP-2024-0000982,PO-2024-0000982,SUP_00017,DC_ZGZ,2024-09-16,2024-10-16,2024-10-16,1019.28,1121.21,paid,0
SP-2024-0000987,PO-2024-0000987,SUP_00004,DC_SEV,2024-09-16,2024-10-16,2024-10-16,1295.58,1567.65,paid,0
SP-2024-0000910,PO-2024-0000910,SUP_00014,DC_ZGZ,2024-08-18,2024-10-17,2024-10-17,556.43,612.07,paid,0
SP-2024-0000911,PO-2024-0000911,SUP_00007,DC_ZGZ,2024-08-18,2024-10-17,2024-10-17,985.48,1192.43,paid,0
SP-2024-0000912,PO-2024-0000912,SUP_00007,DC_SEV,2024-08-19,2024-10-18,2024-10-18,1379.46,1434.64,paid,0
SP-2024-0000988,PO-2024-0000988,SUP_00004,DC_ZGZ,2024-09-18,2024-10-18,2024-10-18,276.34,334.37,paid,0
SP-2024-0000990,PO-2024-0000990,SUP_00004,DC_BCN,2024-09-18,2024-10-18,2024-10-18,726.17,878.67,paid,0
SP-2024-0000993,PO-2024-0000993,SUP_00017,DC_VLC,2024-09-18,2024-10-18,2024-10-18,142.94,157.23,paid,0
SP-2024-0000913,PO-2024-0000913,SUP_00007,DC_MAD,2024-08-20,2024-10-19,2024-11-01,1371.87,1513.73,paid,13
SP-2024-0000914,PO-2024-0000914,SUP_00016,DC_ZGZ,2024-08-20,2024-10-19,2024-10-19,136.97,150.67,paid,0
SP-2024-0000819,PO-2024-0000819,SUP_00015,DC_BCN,2024-07-22,2024-10-20,2024-10-20,491.63,511.3,paid,0
SP-2024-0000915,PO-2024-0000915,SUP_00007,DC_BCN,2024-08-21,2024-10-20,2024-10-20,314.15,326.72,paid,0
SP-2024-0000917,PO-2024-0000917,SUP_00016,DC_MAD,2024-08-21,2024-10-20,2024-10-20,538.94,592.83,paid,0
SP-2024-0000918,PO-2024-0000918,SUP_00007,DC_SEV,2024-08-21,2024-10-20,2024-10-20,188.96,228.64,paid,0
SP-2024-0000999,PO-2024-0000999,SUP_00017,DC_BCN,2024-09-20,2024-10-20,2024-10-20,316.35,347.99,paid,0
SP-2024-0001000,PO-2024-0001000,SUP_00004,DC_BCN,2024-09-20,2024-10-20,2024-10-20,335.3,405.71,paid,0
SP-2024-0000920,PO-2024-0000920,SUP_00016,DC_BCN,2024-08-22,2024-10-21,2024-10-21,459.39,555.86,paid,0
SP-2024-0000925,PO-2024-0000925,SUP_00007,DC_SEV,2024-08-23,2024-10-22,2024-10-22,324.37,337.34,paid,0
SP-2024-0000926,PO-2024-0000926,SUP_00007,DC_BCN,2024-08-23,2024-10-22,2024-10-22,219.04,265.04,paid,0
SP-2024-0000828,PO-2024-0000828,SUP_00019,DC_SEV,2024-07-25,2024-10-23,2024-10-23,2401.93,2642.12,paid,0
SP-2024-0000927,PO-2024-0000927,SUP_00007,DC_SEV,2024-08-24,2024-10-23,2024-10-23,993.21,1201.78,paid,0
SP-2024-0000829,PO-2024-0000829,SUP_00015,DC_SEV,2024-07-26,2024-10-24,2024-10-24,27.66,28.77,paid,0
SP-2024-0000833,PO-2024-0000833,SUP_00015,DC_BCN,2024-07-26,2024-10-24,2024-10-29,404.02,420.18,paid,5
SP-2024-0000929,PO-2024-0000929,SUP_00016,DC_ZGZ,2024-08-25,2024-10-24,2024-10-24,461.01,507.11,paid,0
SP-2024-0000930,PO-2024-0000930,SUP_00016,DC_VLC,2024-08-25,2024-10-24,2024-10-24,106.89,117.58,paid,0
SP-2024-0001002,PO-2024-0001002,SUP_00004,DC_MAD,2024-09-24,2024-10-24,2024-10-28,477.23,577.45,paid,4
SP-2024-0000835,PO-2024-0000835,SUP_00015,DC_BCN,2024-07-27,2024-10-25,2024-10-25,164.6,171.18,paid,0
SP-2024-0000931,PO-2024-0000931,SUP_00007,DC_BCN,2024-08-26,2024-10-25,2024-10-25,786.65,824.27,paid,0
SP-2024-0000932,PO-2024-0000932,SUP_00016,DC_SEV,2024-08-26,2024-10-25,2024-10-25,523.37,633.28,paid,0
SP-2024-0000933,PO-2024-0000933,SUP_00007,DC_ZGZ,2024-08-26,2024-10-25,2024-11-09,4679.45,4866.63,paid,15
SP-2024-0000934,PO-2024-0000934,SUP_00016,DC_BCN,2024-08-26,2024-10-25,2024-10-25,113.6,124.96,paid,0
SP-2024-0001005,PO-2024-0001005,SUP_00017,DC_MAD,2024-09-25,2024-10-25,2024-10-25,303.5,333.85,paid,0
SP-2024-0001006,PO-2024-0001006,SUP_00004,DC_MAD,2024-09-25,2024-10-25,2024-10-25,295.12,357.1,paid,0
SP-2024-0000935,PO-2024-0000935,SUP_00007,DC_ZGZ,2024-08-27,2024-10-26,2024-10-26,825.76,891.67,paid,0
SP-2024-0000936,PO-2024-0000936,SUP_00016,DC_ZGZ,2024-08-27,2024-10-26,2024-10-26,303.97,367.8,paid,0
SP-2024-0000937,PO-2024-0000937,SUP_00014,DC_VLC,2024-08-27,2024-10-26,2024-10-26,603.75,664.13,paid,0
SP-2024-0001011,PO-2024-0001011,SUP_00004,DC_SEV,2024-09-26,2024-10-26,2024-10-26,199.18,241.01,paid,0
SP-2024-0001014,PO-2024-0001014,SUP_00004,DC_BCN,2024-09-26,2024-10-26,2024-10-26,596.56,721.84,paid,0
SP-2024-0000938,PO-2024-0000938,SUP_00014,DC_MAD,2024-08-28,2024-10-27,2024-10-27,4370.98,4808.08,paid,0
SP-2024-0000941,PO-2024-0000941,SUP_00007,DC_VLC,2024-08-28,2024-10-27,2024-10-27,1000.41,1040.43,paid,0
SP-2024-0000943,PO-2024-0000943,SUP_00007,DC_BCN,2024-08-29,2024-10-28,2024-10-28,255.06,265.26,paid,0
SP-2024-0001021,PO-2024-0001021,SUP_00004,DC_MAD,2024-09-28,2024-10-28,2024-10-28,570.54,690.35,paid,0
SP-2024-0000848,PO-2024-0000848,SUP_00015,DC_BCN,2024-07-31,2024-10-29,2024-10-29,261.21,271.66,paid,0
SP-2024-0000946,PO-2024-0000946,SUP_00016,DC_VLC,2024-08-30,2024-10-29,2024-10-29,165.89,200.73,paid,0
SP-2024-0000853,PO-2024-0000853,SUP_00019,DC_ZGZ,2024-08-01,2024-10-30,2024-10-30,333.69,367.06,paid,0
SP-2024-0000948,PO-2024-0000948,SUP_00014,DC_ZGZ,2024-08-31,2024-10-30,2024-10-30,811.91,893.1,paid,0
SP-2024-0000949,PO-2024-0000949,SUP_00016,DC_BCN,2024-08-31,2024-10-30,2024-10-30,147.6,178.6,paid,0
SP-2024-0000950,PO-2024-0000950,SUP_00007,DC_BCN,2024-08-31,2024-10-30,2024-11-12,548.08,570.0,paid,13
SP-2024-0000855,PO-2024-0000855,SUP_00015,DC_VLC,2024-08-02,2024-10-31,2024-10-31,307.17,319.46,paid,0
SP-2024-0001023,PO-2024-0001023,SUP_00004,DC_ZGZ,2024-10-01,2024-10-31,2024-10-31,146.17,176.87,paid,0
SP-2024-0000859,PO-2024-0000859,SUP_00015,DC_ZGZ,2024-08-04,2024-11-02,2024-11-02,200.12,208.12,paid,0
SP-2024-0000955,PO-2024-0000955,SUP_00016,DC_MAD,2024-09-03,2024-11-02,2024-11-02,345.74,380.31,paid,0
SP-2024-0001029,PO-2024-0001029,SUP_00005,DC_ZGZ,2024-10-03,2024-11-02,2024-11-02,517.99,569.79,paid,0
SP-2024-0000956,PO-2024-0000956,SUP_00007,DC_BCN,2024-09-04,2024-11-03,2024-11-03,144.06,149.82,paid,0
SP-2024-0000958,PO-2024-0000958,SUP_00007,DC_ZGZ,2024-09-04,2024-11-03,2024-11-16,666.97,807.03,paid,13
SP-2024-0001030,PO-2024-0001030,SUP_00004,DC_BCN,2024-10-04,2024-11-03,2024-11-03,379.04,458.64,paid,0
SP-2024-0001035,PO-2024-0001035,SUP_00005,DC_ZGZ,2024-10-04,2024-11-03,2024-11-03,90.23,99.25,paid,0
SP-2024-0000960,PO-2024-0000960,SUP_00007,DC_ZGZ,2024-09-05,2024-11-04,2024-11-04,178.62,216.13,paid,0
SP-2024-0001040,PO-2024-0001040,SUP_00004,DC_ZGZ,2024-10-05,2024-11-04,2024-11-04,192.18,232.54,paid,0
SP-2024-0001041,PO-2024-0001041,SUP_00004,DC_BCN,2024-10-05,2024-11-04,2024-11-04,93.0,112.53,paid,0
SP-2024-0000963,PO-2024-0000963,SUP_00016,DC_BCN,2024-09-06,2024-11-05,2024-11-05,514.94,623.08,paid,0
SP-2024-0000964,PO-2024-0000964,SUP_00007,DC_BCN,2024-09-06,2024-11-05,2024-11-05,288.89,300.45,paid,0
SP-2024-0001045,PO-2024-0001045,SUP_00004,DC_ZGZ,2024-10-06,2024-11-05,2024-11-05,224.52,271.67,paid,0
SP-2024-0001046,PO-2024-0001046,SUP_00017,DC_ZGZ,2024-10-06,2024-11-05,2024-11-05,631.43,694.57,paid,0
SP-2024-0001047,PO-2024-0001047,SUP_00004,DC_MAD,2024-10-06,2024-11-05,2024-11-05,473.55,573.0,paid,0
SP-2024-0001048,PO-2024-0001048,SUP_00017,DC_MAD,2024-10-06,2024-11-05,2024-11-05,260.53,286.58,paid,0
SP-2024-0000966,PO-2024-0000966,SUP_00007,DC_SEV,2024-09-07,2024-11-06,2024-11-06,2166.58,2253.24,paid,0
SP-2024-0000883,PO-2024-0000883,SUP_00015,DC_SEV,2024-08-12,2024-11-10,2024-11-10,299.55,311.53,paid,0
SP-2024-0000970,PO-2024-0000970,SUP_00016,DC_ZGZ,2024-09-11,2024-11-10,2024-11-10,117.1,141.69,paid,0
SP-2024-0000887,PO-2024-0000887,SUP_00015,DC_SEV,2024-08-13,2024-11-11,2024-11-11,282.77,294.08,paid,0
SP-2024-0000972,PO-2024-0000972,SUP_00007,DC_MAD,2024-09-12,2024-11-11,2024-11-11,948.96,986.92,paid,0
SP-2024-0000973,PO-2024-0000973,SUP_00016,DC_BCN,2024-09-12,2024-11-11,2024-11-11,524.8,577.28,paid,0
SP-2024-0000974,PO-2024-0000974,SUP_00007,DC_ZGZ,2024-09-12,2024-11-11,2024-11-11,94.86,114.78,paid,0
SP-2024-0000975,PO-2024-0000975,SUP_00016,DC_ZGZ,2024-09-12,2024-11-11,2024-11-11,608.65,669.52,paid,0
SP-2024-0000889,PO-2024-0000889,SUP_00019,DC_MAD,2024-08-14,2024-11-12,2024-11-12,4358.8,4794.68,paid,0
SP-2024-0000976,PO-2024-0000976,SUP_00007,DC_MAD,2024-09-13,2024-11-12,2024-11-12,247.84,257.75,paid,0
SP-2024-0000978,PO-2024-0000978,SUP_00007,DC_ZGZ,2024-09-13,2024-11-12,2024-11-12,52.2,63.16,paid,0
SP-2024-0000894,PO-2024-0000894,SUP_00015,DC_SEV,2024-08-15,2024-11-13,2024-11-13,294.06,305.82,paid,0
SP-2024-0000980,PO-2024-0000980,SUP_00016,DC_MAD,2024-09-14,2024-11-13,2024-11-13,377.43,456.69,paid,0
SP-2024-0001054,PO-2024-0001054,SUP_00004,DC_BCN,2024-10-14,2024-11-13,2024-11-13,375.54,454.4,paid,0
SP-2024-0000906,PO-2024-0000906,SUP_00015,DC_SEV,2024-08-17,2024-11-15,2024-11-15,320.39,333.21,paid,0
SP-2024-0000983,PO-2024-0000983,SUP_00014,DC_ZGZ,2024-09-16,2024-11-15,2024-11-15,1092.06,1201.27,paid,0
SP-2024-0000984,PO-2024-0000984,SUP_00007,DC_ZGZ,2024-09-16,2024-11-15,2024-11-15,2911.3,3027.75,paid,0
SP-2024-0000985,PO-2024-0000985,SUP_00016,DC_BCN,2024-09-16,2024-11-15,2024-11-15,105.16,127.24,paid,0
SP-2024-0001056,PO-2024-0001056,SUP_00017,DC_BCN,2024-10-16,2024-11-15,2024-11-15,664.85,731.33,paid,0
SP-2024-0000989,PO-2024-0000989,SUP_00016,DC_ZGZ,2024-09-18,2024-11-17,2024-11-17,170.5,206.3,paid,0
SP-2024-0000991,PO-2024-0000991,SUP_00007,DC_VLC,2024-09-18,2024-11-17,2024-11-17,257.13,267.42,paid,0
SP-2024-0000992,PO-2024-0000992,SUP_00016,DC_VLC,2024-09-18,2024-11-17,2024-11-17,478.52,579.01,paid,0
SP-2024-0000994,PO-2024-0000994,SUP_00016,DC_BCN,2024-09-18,2024-11-17,2024-11-17,229.22,277.36,paid,0
SP-2024-0000995,PO-2024-0000995,SUP_00014,DC_BCN,2024-09-18,2024-11-17,2024-11-17,215.0,236.5,paid,0
SP-2024-0001061,PO-2024-0001061,SUP_00004,DC_MAD,2024-10-18,2024-11-17,2024-11-17,374.16,452.73,paid,0
SP-2024-0000996,PO-2024-0000996,SUP_00007,DC_BCN,2024-09-19,2024-11-18,2024-11-18,346.32,360.17,paid,0
SP-2024-0000997,PO-2024-0000997,SUP_00014,DC_BCN,2024-09-19,2024-11-18,2024-11-18,2532.89,2786.18,paid,0
SP-2024-0001064,PO-2024-0001064,SUP_00004,DC_VLC,2024-10-19,2024-11-18,2024-11-18,92.42,111.83,paid,0
SP-2024-0001072,PO-2024-0001072,SUP_00004,DC_ZGZ,2024-10-22,2024-11-21,2024-11-21,66.14,80.03,paid,0
SP-2024-0001074,PO-2024-0001074,SUP_00017,DC_VLC,2024-10-22,2024-11-21,2024-11-21,205.29,225.82,paid,0
