movement_id,date,product_id,location_type,location_id,movement_type,reason,reference_id,quantity_delta,quantity_after
MOV_000000267,2025-12-24,PROD_002886,DC,DC_BCN,OUT,sale,ORD_00000018,-3,105
MOV_000000268,2025-12-24,PROD_001617,DC,DC_BCN,OUT,sale,ORD_00000018,-2,67
MOV_000000269,2025-12-24,PROD_002349,DC,DC_BCN,OUT,sale,ORD_00000018,-1,249
MOV_000000270,2025-12-24,PROD_003149,DC,DC_BCN,OUT,sale,ORD_00000018,-2,255
MOV_000000271,2025-12-24,PROD_001389,DC,DC_BCN,OUT,sale,ORD_00000018,-1,199
MOV_000000272,2025-12-24,PROD_001544,DC,DC_BCN,OUT,sale,ORD_00000018,-4,303
MOV_000000273,2025-12-24,PROD_000844,DC,DC_BCN,OUT,sale,ORD_00000018,-4,306
MOV_000000274,2025-12-24,PROD_003045,DC,DC_BCN,OUT,sale,ORD_00000018,-1,199
MOV_000000275,2025-12-25,PROD_000848,DC,DC_ZGZ,OUT,sale,ORD_00000019,-1,198
MOV_000000276,2025-12-25,PROD_002933,DC,DC_ZGZ,OUT,sale,ORD_00000019,-1,340
MOV_000000277,2025-12-25,PROD_002357,DC,DC_ZGZ,OUT,sale,ORD_00000019,-4,131
MOV_000000278,2025-12-25,PROD_002193,DC,DC_ZGZ,OUT,sale,ORD_00000020,-2,244
MOV_000000279,2025-12-25,PROD_000418,DC,DC_ZGZ,OUT,sale,ORD_00000020,-6,193
MOV_000000280,2025-12-25,PROD_003664,DC,DC_ZGZ,OUT,sale,ORD_00000020,-3,245
MOV_000000281,2025-12-25,PROD_001600,DC,DC_ZGZ,OUT,sale,ORD_00000020,-1,327
MOV_000000282,2025-12-25,PROD_002803,DC,DC_ZGZ,OUT,sale,ORD_00000020,-3,223
MOV_000000283,2025-12-25,PROD_000261,DC,DC_ZGZ,OUT,sale,ORD_00000020,-1,271
MOV_000000284,2025-12-25,PROD_001351,STORE,ST_01403,OUT,sale,ORD_00000021,-1,8
MOV_000000285,2025-12-25,PROD_001438,STORE,ST_01403,OUT,sale,ORD_00000021,-1,0
MOV_000000286,2025-12-25,PROD_002011,STORE,ST_01403,OUT,sale,ORD_00000021,-1,0
MOV_000000287,2025-12-25,PROD_000128,STORE,ST_01403,OUT,sale,ORD_00000021,-4,1
MOV_000000288,2025-12-25,PROD_003336,DC,DC_ZGZ,OUT,sale,ORD_00000022,-1,172
MOV_000000289,2025-12-25,PROD_003552,DC,DC_ZGZ,OUT,sale,ORD_00000022,-1,181
MOV_000000290,2025-12-25,PROD_001050,DC,DC_ZGZ,OUT,sale,ORD_00000022,-1,203
MOV_000000291,2025-12-25,PROD_003509,DC,DC_ZGZ,OUT,sale,ORD_00000022,-2,162
MOV_000000292,2025-12-25,PROD_002480,DC,DC_ZGZ,OUT,sale,ORD_00000022,-1,121
MOV_000000293,2025-12-25,PROD_003152,DC,DC_ZGZ,OUT,sale,ORD_00000022,-6,215
MOV_000000294,2025-12-25,PROD_002089,DC,DC_ZGZ,OUT,sale,ORD_00000022,-2,231
MOV_000000295,2025-12-25,PROD_001696,DC,DC_ZGZ,OUT,sale,ORD_00000022,-1,202
MOV_000000296,2025-12-25,PROD_003597,DC,DC_ZGZ,OUT,sale,ORD_00000022,-2,313
MOV_000000297,2025-12-25,PROD_000811,DC,DC_ZGZ,OUT,sale,ORD_00000022,-1,245
MOV_000000298,2025-12-25,PROD_003587,DC,DC_ZGZ,OUT,sale,ORD_00000022,-1,141
MOV_000000299,2025-12-25,PROD_001607,DC,DC_ZGZ,OUT,sale,ORD_00000022,-2,122
MOV_000000300,2025-12-25,PROD_002544,DC,DC_ZGZ,OUT,sale,ORD_00000022,-2,220
MOV_000000301,2025-12-25,PROD_002222,DC,DC_ZGZ,OUT,sale,ORD_00000022,-2,244
MOV_000000302,2025-12-25,PROD_003551,DC,DC_ZGZ,OUT,sale,ORD_00000022,-2,190
MOV_000000303,2025-12-25,PROD_003691,DC,DC_ZGZ,OUT,sale,ORD_00000022,-2,162
MOV_000000304,2025-12-25,PROD_001087,DC,DC_ZGZ,OUT,sale,ORD_00000022,-4,393
MOV_000000305,2025-12-25,PROD_000637,DC,DC_ZGZ,OUT,sale,ORD_00000022,-1,54
MOV_000000306,2025-12-25,PROD_003438,DC,DC_ZGZ,OUT,sale,ORD_00000022,-2,24
MOV_000000307,2025-12-25,PROD_003387,DC,DC_ZGZ,OUT,sale,ORD_00000022,-2,164
MOV_000000308,2025-12-25,PROD_002387,DC,DC_BCN,OUT,sale,ORD_00000023,-1,134
MOV_000000309,2025-12-25,PROD_001499,DC,DC_BCN,OUT,sale,ORD_00000023,-1,308
MOV_000000310,2025-12-25,PROD_002037,DC,DC_BCN,OUT,sale,ORD_00000023,-2,141
MOV_000000311,2025-12-25,PROD_001902,DC,DC_BCN,OUT,sale,ORD_00000023,-1,108
MOV_000000312,2025-12-25,PROD_002688,DC,DC_BCN,OUT,sale,ORD_00000023,-1,266
MOV_000000313,2025-12-25,PROD_000123,DC,DC_BCN,OUT,sale,ORD_00000023,-2,125
MOV_000000314,2025-12-25,PROD_002531,DC,DC_BCN,OUT,sale,ORD_00000023,-3,111
MOV_000000315,2025-12-25,PROD_001803,DC,DC_BCN,OUT,sale,ORD_00000023,-1,122
MOV_000000316,2025-12-25,PROD_001296,DC,DC_BCN,OUT,sale,ORD_00000023,-2,207
MOV_000000317,2025-12-25,PROD_001588,DC,DC_BCN,OUT,sale,ORD_00000023,-2,157
MOV_000000318,2025-12-25,PROD_003149,DC,DC_BCN,OUT,sale,ORD_00000023,-1,254
MOV_000000319,2025-12-25,PROD_001798,DC,DC_BCN,OUT,sale,ORD_00000023,-4,154
MOV_000000320,2025-12-25,PROD_002832,DC,DC_BCN,OUT,sale,ORD_00000023,-3,147
MOV_000000321,2025-12-25,PROD_003350,DC,DC_BCN,OUT,sale,ORD_00000023,-1,296
MOV_000000322,2025-12-25,PROD_000688,DC,DC_BCN,OUT,sale,ORD_00000023,-1,156
MOV_000000323,2025-12-25,PROD_001892,DC,DC_BCN,OUT,sale,ORD_00000023,-3,123
MOV_000000324,2025-12-25,PROD_001804,STORE,ST_00374,OUT,sale,ORD_00000024,-3,8
MOV_000000325,2025-12-25,PROD_000239,STORE,ST_00374,OUT,sale,ORD_00000024,-1,1
MOV_000000326,2025-12-25,PROD_002541,STORE,ST_00374,OUT,sale,ORD_00000024,-3,1
MOV_000000327,2025-12-25,PROD_000562,STORE,ST_00374,OUT,sale,ORD_00000024,-2,9
MOV_000000328,2025-12-25,PROD_003154,STORE,ST_00374,OUT,sale,ORD_00000024,-1,7
MOV_000000329,2025-12-25,PROD_002199,STORE,ST_00374,OUT,sale,ORD_00000024,-1,2
MOV_000000330,2025-12-25,PROD_002396,STORE,ST_00374,OUT,sale,ORD_00000024,-1,12
MOV_000000331,2025-12-25,PROD_001444,STORE,ST_00374,OUT,sale,ORD_00000024,-2,0
MOV_000000332,2025-12-25,PROD_000822,STORE,ST_00374,OUT,sale,ORD_00000024,-2,6
MOV_000000333,2025-12-25,PROD_002421,STORE,ST_00374,OUT,sale,ORD_00000024,-1,0
MOV_000000334,2025-12-25,PROD_002238,STORE,ST_00374,OUT,sale,ORD_00000024,-2,15
MOV_000000335,2025-12-25,PROD_000939,STORE,ST_00374,OUT,sale,ORD_00000024,-1,14
MOV_000000336,2025-12-25,PROD_002065,STORE,ST_00374,OUT,sale,ORD_00000024,-1,6
MOV_000000337,2025-12-25,PROD_000373,STORE,ST_00374,OUT,sale,ORD_00000024,-1,1
MOV_000000338,2025-12-25,PROD_003082,STORE,ST_00374,OUT,sale,ORD_00000024,-2,3
MOV_000000339,2025-12-25,PROD_002279,STORE,ST_00374,OUT,sale,ORD_00000024,-1,0
MOV_000000340,2025-12-25,PROD_000845,STORE,ST_00374,OUT,sale,ORD_00000024,-1,7
MOV_000000341,2025-12-25,PROD_001922,STORE,ST_00374,OUT,sale,ORD_00000024,-1,0
MOV_000000342,2025-12-25,PROD_001364,STORE,ST_00374,OUT,sale,ORD_00000024,-3,0
MOV_000000343,2025-12-25,PROD_003088,STORE,ST_00374,OUT,sale,ORD_00000024,-1,0
MOV_000000344,2025-12-25,PROD_002399,STORE,ST_00374,OUT,sale,ORD_00000024,-2,4
MOV_000000345,2025-12-25,PROD_001425,STORE,ST_00374,OUT,sale,ORD_00000024,-2,8
MOV_000000346,2025-12-25,PROD_000135,STORE,ST_00374,OUT,sale,ORD_00000024,-3,0
MOV_000000347,2025-12-25,PROD_003502,STORE,ST_00374,OUT,sale,ORD_00000024,-2,0
MOV_000000348,2025-12-25,PROD_000649,STORE,ST_00374,OUT,sale,ORD_00000024,-1,4
MOV_000000349,2025-12-25,PROD_003063,STORE,ST_00374,OUT,sale,ORD_00000024,-2,11
MOV_000000350,2025-12-25,PROD_002205,STORE,ST_00374,OUT,sale,ORD_00000024,-1,0
MOV_000000351,2025-12-25,PROD_001787,STORE,ST_00374,OUT,sale,ORD_00000024,-2,11
MOV_000000352,2025-12-25,PROD_002387,STORE,ST_00374,OUT,sale,ORD_00000024,-2,8
MOV_000000353,2025-12-25,PROD_001752,STORE,ST_00374,OUT,sale,ORD_00000024,-1,0
MOV_000000354,2025-12-25,PROD_000797,STORE,ST_00374,OUT,sale,ORD_00000024,-3,3
MOV_000000355,2025-12-25,PROD_001889,STORE,ST_00374,OUT,sale,ORD_00000024,-3,3
MOV_000000356,2025-12-25,PROD_000487,STORE,ST_00374,OUT,sale,ORD_00000024,-1,5
MOV_000000357,2025-12-25,PROD_001913,STORE,ST_00374,OUT,sale,ORD_00000024,-2,9
MOV_000000358,2025-12-25,PROD_002445,DC,DC_BCN,OUT,sale,ORD_00000025,-2,181
MOV_000000359,2025-12-25,PROD_002445,DC,DC_BCN,OUT,waste,WST-2025-00000001,-1,180
MOV_000000360,2025-12-25,PROD_000486,DC,DC_BCN,OUT,sale,ORD_00000026,-1,95
MOV_000000361,2025-12-25,PROD_000464,DC,DC_BCN,OUT,sale,ORD_00000026,-5,316
MOV_000000362,2025-12-25,PROD_001234,DC,DC_BCN,OUT,sale,ORD_00000026,-1,104
MOV_000000363,2025-12-25,PROD_000736,DC,DC_BCN,OUT,sale,ORD_00000026,-1,26
MOV_000000364,2025-12-25,PROD_003671,DC,DC_BCN,OUT,sale,ORD_00000026,-2,84
MOV_000000365,2025-12-25,PROD_002629,DC,DC_BCN,OUT,sale,ORD_00000026,-1,121
MOV_000000366,2025-12-25,PROD_001554,DC,DC_BCN,OUT,sale,ORD_00000026,-1,100
MOV_000000367,2025-12-25,PROD_000755,DC,DC_BCN,OUT,sale,ORD_00000026,-1,173
MOV_000000368,2025-12-25,PROD_001482,DC,DC_BCN,OUT,sale,ORD_00000026,-3,184
MOV_000000369,2025-12-25,PROD_000361,DC,DC_BCN,OUT,sale,ORD_00000026,-3,52
MOV_000000370,2025-12-25,PROD_000471,DC,DC_BCN,OUT,sale,ORD_00000027,-3,217
MOV_000000371,2025-12-25,PROD_000765,DC,DC_BCN,OUT,sale,ORD_00000027,-1,98
MOV_000000372,2025-12-25,PROD_000497,DC,DC_BCN,OUT,sale,ORD_00000027,-4,190
MOV_000000373,2025-12-25,PROD_001919,DC,DC_BCN,OUT,sale,ORD_00000027,-2,185
MOV_000000374,2025-12-25,PROD_000855,DC,DC_BCN,OUT,sale,ORD_00000027,-3,225
MOV_000000375,2025-12-25,PROD_001749,DC,DC_BCN,OUT,sale,ORD_00000027,-3,210
MOV_000000376,2025-12-25,PROD_001425,DC,DC_BCN,OUT,sale,ORD_00000027,-1,155
MOV_000000377,2025-12-25,PROD_001197,DC,DC_BCN,OUT,sale,ORD_00000027,-1,106
MOV_000000378,2025-12-25,PROD_002103,DC,DC_BCN,OUT,sale,ORD_00000027,-4,129
MOV_000000379,2025-12-25,PROD_001583,STORE,ST_00952,OUT,sale,ORD_00000028,-1,2
MOV_000000380,2025-12-25,PROD_000434,STORE,ST_00952,OUT,sale,ORD_00000028,-1,2
MOV_000000381,2025-12-25,PROD_001065,STORE,ST_00952,OUT,sale,ORD_00000028,-1,4
MOV_000000382,2025-12-25,PROD_001408,STORE,ST_00952,OUT,sale,ORD_00000028,-1,6
MOV_000000383,2025-12-25,PROD_003450,STORE,ST_00952,OUT,sale,ORD_00000028,-2,5
MOV_000000384,2025-12-25,PROD_001806,STORE,ST_00952,OUT,sale,ORD_00000028,-1,3
MOV_000000385,2025-12-25,PROD_000126,STORE,ST_00952,OUT,sale,ORD_00000028,-1,0
MOV_000000386,2025-12-25,PROD_002526,STORE,ST_00952,OUT,sale,ORD_00000028,-4,1
MOV_000000387,2025-12-26,PROD_001210,DC,DC_BCN,OUT,sale,ORD_00000029,-1,255
MOV_000000388,2025-12-26,PROD_003491,DC,DC_BCN,OUT,sale,ORD_00000029,-3,189
MOV_000000389,2025-12-26,PROD_001467,DC,DC_BCN,OUT,sale,ORD_00000029,-1,32
MOV_000000390,2025-12-26,PROD_000324,DC,DC_BCN,OUT,sale,ORD_00000029,-1,277
MOV_000000391,2025-12-26,PROD_000340,DC,DC_BCN,OUT,sale,ORD_00000029,-1,204
MOV_000000392,2025-12-26,PROD_000407,DC,DC_BCN,OUT,sale,ORD_00000029,-2,146
MOV_000000393,2025-12-26,PROD_001611,DC,DC_BCN,OUT,sale,ORD_00000029,-2,308
MOV_000000394,2025-12-26,PROD_003711,DC,DC_BCN,OUT,sale,ORD_00000029,-4,119
MOV_000000395,2025-12-26,PROD_000384,DC,DC_BCN,OUT,sale,ORD_00000029,-1,207
MOV_000000396,2025-12-26,PROD_003494,DC,DC_BCN,OUT,sale,ORD_00000029,-4,178
MOV_000000397,2025-12-26,PROD_000950,DC,DC_BCN,OUT,sale,ORD_00000029,-1,150
MOV_000000398,2025-12-26,PROD_003493,DC,DC_BCN,OUT,sale,ORD_00000029,-3,123
MOV_000000399,2025-12-26,PROD_001404,DC,DC_BCN,OUT,sale,ORD_00000029,-3,105
MOV_000000400,2025-12-26,PROD_000270,DC,DC_BCN,OUT,sale,ORD_00000029,-1,160
MOV_000000401,2025-12-26,PROD_000364,DC,DC_BCN,OUT,sale,ORD_00000029,-1,86
MOV_000000402,2025-12-26,PROD_003719,DC,DC_BCN,OUT,sale,ORD_00000029,-2,121
MOV_000000403,2025-12-26,PROD_003481,DC,DC_BCN,OUT,sale,ORD_00000030,-1,263
MOV_000000404,2025-12-26,PROD_003336,DC,DC_BCN,OUT,sale,ORD_00000030,-2,63
MOV_000000405,2025-12-26,PROD_002599,DC,DC_BCN,OUT,sale,ORD_00000030,-3,191
MOV_000000406,2025-12-26,PROD_001891,DC,DC_BCN,OUT,sale,ORD_00000030,-1,109
MOV_000000407,2025-12-26,PROD_000838,DC,DC_BCN,OUT,sale,ORD_00000030,-5,144
MOV_000000408,2025-12-26,PROD_001032,DC,DC_BCN,OUT,sale,ORD_00000030,-5,381
MOV_000000409,2025-12-26,PROD_001691,DC,DC_BCN,OUT,sale,ORD_00000030,-2,178
MOV_000000410,2025-12-26,PROD_000727,DC,DC_BCN,OUT,sale,ORD_00000030,-1,149
MOV_000000411,2025-12-26,PROD_002592,DC,DC_BCN,OUT,sale,ORD_00000030,-2,157
MOV_000000412,2025-12-26,PROD_003359,DC,DC_BCN,OUT,sale,ORD_00000030,-4,166
MOV_000000413,2025-12-26,PROD_000841,DC,DC_BCN,OUT,sale,ORD_00000030,-2,153
MOV_000000414,2025-12-26,PROD_003482,DC,DC_BCN,OUT,sale,ORD_00000030,-3,133
MOV_000000415,2025-12-26,PROD_002203,DC,DC_BCN,OUT,sale,ORD_00000030,-1,185
MOV_000000416,2025-12-26,PROD_000192,DC,DC_BCN,OUT,sale,ORD_00000030,-1,112
MOV_000000417,2025-12-26,PROD_002419,DC,DC_BCN,OUT,sale,ORD_00000030,-1,83
MOV_000000418,2025-12-26,PROD_003390,DC,DC_BCN,OUT,sale,ORD_00000030,-2,155
MOV_000000419,2025-12-26,PROD_001102,DC,DC_BCN,OUT,sale,ORD_00000030,-1,51
MOV_000000420,2025-12-26,PROD_001600,DC,DC_BCN,OUT,sale,ORD_00000030,-2,253
MOV_000000421,2025-12-26,PROD_002385,DC,DC_BCN,OUT,sale,ORD_00000030,-1,164
MOV_000000422,2025-12-26,PROD_000809,DC,DC_BCN,OUT,sale,ORD_00000030,-1,92
MOV_000000423,2025-12-26,PROD_001145,DC,DC_BCN,OUT,sale,ORD_00000030,-5,227
MOV_000000424,2025-12-26,PROD_000753,DC,DC_BCN,OUT,sale,ORD_00000030,-3,156
MOV_000000425,2025-12-26,PROD_001390,DC,DC_BCN,OUT,sale,ORD_00000030,-4,135
MOV_000000426,2025-12-26,PROD_002304,DC,DC_ZGZ,OUT,sale,ORD_00000031,-2,248
MOV_000000427,2025-12-26,PROD_000874,DC,DC_ZGZ,OUT,sale,ORD_00000031,-1,215
MOV_000000428,2025-12-26,PROD_003175,DC,DC_ZGZ,OUT,sale,ORD_00000031,-1,269
MOV_000000429,2025-12-26,PROD_001443,DC,DC_ZGZ,OUT,sale,ORD_00000031,-6,153
MOV_000000430,2025-12-26,PROD_001230,DC,DC_ZGZ,OUT,sale,ORD_00000031,-2,42
MOV_000000431,2025-12-26,PROD_001154,DC,DC_ZGZ,OUT,sale,ORD_00000031,-3,241
MOV_000000432,2025-12-26,PROD_000678,DC,DC_ZGZ,OUT,sale,ORD_00000031,-1,225
MOV_000000433,2025-12-26,PROD_000294,DC,DC_ZGZ,OUT,sale,ORD_00000031,-5,207
MOV_000000434,2025-12-26,PROD_003251,DC,DC_ZGZ,OUT,sale,ORD_00000031,-1,117
MOV_000000435,2025-12-26,PROD_000170,DC,DC_ZGZ,OUT,sale,ORD_00000031,-2,141
MOV_000000436,2025-12-26,PROD_000902,DC,DC_ZGZ,OUT,sale,ORD_00000031,-3,209
MOV_000000437,2025-12-26,PROD_001661,DC,DC_ZGZ,OUT,sale,ORD_00000031,-1,193
MOV_000000438,2025-12-26,PROD_003616,DC,DC_ZGZ,OUT,sale,ORD_00000031,-3,213
MOV_000000439,2025-12-26,PROD_003621,DC,DC_ZGZ,OUT,sale,ORD_00000031,-1,342
MOV_000000440,2025-12-26,PROD_000373,DC,DC_ZGZ,OUT,sale,ORD_00000031,-1,227
MOV_000000441,2025-12-26,PROD_001612,DC,DC_ZGZ,OUT,sale,ORD_00000031,-4,56
MOV_000000442,2025-12-26,PROD_001896,DC,DC_ZGZ,OUT,sale,ORD_00000031,-1,368
MOV_000000443,2025-12-26,PROD_002394,DC,DC_ZGZ,OUT,sale,ORD_00000031,-3,245
MOV_000000444,2025-12-26,PROD_003515,DC,DC_ZGZ,OUT,sale,ORD_00000031,-4,197
MOV_000000445,2025-12-26,PROD_003560,DC,DC_ZGZ,OUT,sale,ORD_00000031,-5,293
MOV_000000446,2025-12-26,PROD_002359,DC,DC_BCN,OUT,sale,ORD_00000032,-1,203
MOV_000000447,2025-12-26,PROD_001325,DC,DC_BCN,OUT,sale,ORD_00000032,-1,60
MOV_000000448,2025-12-26,PROD_000976,DC,DC_BCN,OUT,sale,ORD_00000032,-2,141
MOV_000000449,2025-12-26,PROD_001757,DC,DC_BCN,OUT,sale,ORD_00000032,-7,71
MOV_000000450,2025-12-26,PROD_003054,DC,DC_BCN,OUT,sale,ORD_00000032,-1,133
MOV_000000451,2025-12-26,PROD_002561,DC,DC_BCN,OUT,sale,ORD_00000032,-3,248
MOV_000000452,2025-12-26,PROD_000223,DC,DC_BCN,OUT,sale,ORD_00000032,-1,49
MOV_000000453,2025-12-26,PROD_000702,DC,DC_BCN,OUT,sale,ORD_00000032,-1,178
MOV_000000454,2025-12-26,PROD_000596,DC,DC_BCN,OUT,sale,ORD_00000032,-2,103
MOV_000000455,2025-12-26,PROD_002100,DC,DC_BCN,OUT,sale,ORD_00000032,-2,150
MOV_000000456,2025-12-26,PROD_003111,STORE,ST_00952,OUT,sale,ORD_00000033,-1,5
MOV_000000457,2025-12-26,PROD_000658,STORE,ST_00952,OUT,sale,ORD_00000033,-1,2
MOV_000000458,2025-12-26,PROD_001783,STORE,ST_00952,OUT,sale,ORD_00000033,-3,0
MOV_000000459,2025-12-26,PROD_002024,STORE,ST_00952,OUT,sale,ORD_00000033,-3,1
MOV_000000460,2025-12-26,PROD_003023,STORE,ST_00952,OUT,sale,ORD_00000033,-1,2
MOV_000000461,2025-12-26,PROD_001582,STORE,ST_00952,OUT,sale,ORD_00000033,-3,0
MOV_000000462,2025-12-26,PROD_001818,DC,DC_SEV,OUT,sale,ORD_00000034,-2,415
MOV_000000463,2025-12-26,PROD_002177,DC,DC_SEV,OUT,sale,ORD_00000034,-5,188
MOV_000000464,2025-12-26,PROD_001703,STORE,ST_00981,OUT,sale,ORD_00000035,-2,5
MOV_000000465,2025-12-26,PROD_003107,STORE,ST_00981,OUT,sale,ORD_00000035,-2,4
MOV_000000466,2025-12-26,PROD_003123,STORE,ST_00981,OUT,sale,ORD_00000035,-1,4
MOV_000000467,2025-12-26,PROD_003336,STORE,ST_00981,OUT,sale,ORD_00000035,-3,2
MOV_000000468,2025-12-26,PROD_002090,STORE,ST_00981,OUT,sale,ORD_00000035,-3,0
MOV_000000469,2025-12-26,PROD_000443,STORE,ST_00981,OUT,sale,ORD_00000035,-1,4
MOV_000000470,2025-12-26,PROD_001505,STORE,ST_00981,OUT,sale,ORD_00000035,-2,0
MOV_000000471,2025-12-26,PROD_003710,STORE,ST_00981,OUT,sale,ORD_00000035,-3,4
MOV_000000472,2025-12-26,PROD_000202,STORE,ST_00981,OUT,sale,ORD_00000035,-2,6
MOV_000000473,2025-12-26,PROD_002491,STORE,ST_00981,OUT,sale,ORD_00000035,-1,6
MOV_000000474,2025-12-26,PROD_003580,STORE,ST_00981,OUT,sale,ORD_00000035,-2,5
MOV_000000475,2025-12-26,PROD_001325,STORE,ST_00981,OUT,sale,ORD_00000035,-2,5
MOV_000000476,2025-12-26,PROD_002495,STORE,ST_00981,OUT,sale,ORD_00000035,-1,9
MOV_000000477,2025-12-26,PROD_000845,STORE,ST_00981,OUT,sale,ORD_00000035,-2,4
MOV_000000478,2025-12-26,PROD_002094,DC,DC_MAD,OUT,sale,ORD_00000036,-2,610
MOV_000000479,2025-12-26,PROD_001835,DC,DC_MAD,OUT,sale,ORD_00000036,-1,214
MOV_000000480,2025-12-26,PROD_002529,DC,DC_MAD,OUT,sale,ORD_00000036,-1,440
MOV_000000481,2025-12-26,PROD_000197,DC,DC_MAD,OUT,sale,ORD_00000036,-1,351
MOV_000000482,2025-12-26,PROD_000655,DC,DC_MAD,OUT,sale,ORD_00000036,-2,471
MOV_000000483,2025-12-26,PROD_002830,DC,DC_MAD,OUT,sale,ORD_00000036,-1,221
MOV_000000484,2025-12-26,PROD_001811,DC,DC_MAD,OUT,sale,ORD_00000036,-3,413
MOV_000000485,2025-12-26,PROD_002544,DC,DC_MAD,OUT,sale,ORD_00000036,-2,397
MOV_000000486,2025-12-26,PROD_001890,DC,DC_MAD,OUT,sale,ORD_00000036,-2,615
MOV_000000487,2025-12-26,PROD_002317,DC,DC_MAD,OUT,sale,ORD_00000036,-2,426
MOV_000000488,2025-12-26,PROD_000062,DC,DC_MAD,OUT,sale,ORD_00000036,-4,242
MOV_000000489,2025-12-26,PROD_003655,DC,DC_MAD,OUT,sale,ORD_00000036,-2,239
MOV_000000490,2025-12-26,PROD_000583,DC,DC_MAD,OUT,sale,ORD_00000036,-1,75
MOV_000000491,2025-12-26,PROD_001461,DC,DC_MAD,OUT,sale,ORD_00000036,-3,270
MOV_000000492,2025-12-26,PROD_002353,DC,DC_MAD,OUT,sale,ORD_00000036,-2,319
MOV_000000493,2025-12-26,PROD_000539,STORE,ST_00952,OUT,sale,ORD_00000037,-2,2
MOV_000000494,2025-12-26,PROD_001757,STORE,ST_00952,OUT,sale,ORD_00000037,-4,0
MOV_000000495,2025-12-26,PROD_000755,STORE,ST_00952,OUT,sale,ORD_00000037,-2,7
MOV_000000496,2025-12-26,PROD_002058,STORE,ST_00952,OUT,sale,ORD_00000037,-1,0
MOV_000000497,2025-12-26,PROD_003142,STORE,ST_00952,OUT,sale,ORD_00000037,-1,4
MOV_000000498,2025-12-26,PROD_001687,STORE,ST_00952,OUT,sale,ORD_00000037,-1,0
MOV_000000499,2025-12-26,PROD_002153,STORE,ST_00952,OUT,sale,ORD_00000037,-1,1
MOV_000000500,2025-12-26,PROD_001494,STORE,ST_00952,OUT,sale,ORD_00000037,-3,0
MOV_000000501,2025-12-26,PROD_003704,STORE,ST_00952,OUT,sale,ORD_00000037,-1,4
MOV_000000502,2025-12-26,PROD_002572,STORE,ST_00952,OUT,sale,ORD_00000037,-2,0
MOV_000000503,2025-12-26,PROD_002568,STORE,ST_00952,OUT,sale,ORD_00000037,-1,3
MOV_000000504,2025-12-26,PROD_001033,STORE,ST_00952,OUT,sale,ORD_00000037,-1,0
MOV_000000505,2025-12-26,PROD_000647,STORE,ST_00952,OUT,sale,ORD_00000037,-2,5
MOV_000000506,2025-12-26,PROD_002459,STORE,ST_00952,OUT,sale,ORD_00000037,-3,0
MOV_000000507,2025-12-26,PROD_001359,STORE,ST_00952,OUT,sale,ORD_00000037,-4,0
MOV_000000508,2025-12-27,PROD_000584,STORE,ST_00952,OUT,sale,ORD_00000038,-1,5
MOV_000000509,2025-12-27,PROD_002117,STORE,ST_00952,OUT,sale,ORD_00000038,-3,2
MOV_000000510,2025-12-27,PROD_001668,STORE,ST_00952,OUT,sale,ORD_00000038,-2,7
MOV_000000511,2025-12-27,PROD_001585,STORE,ST_00952,OUT,sale,ORD_00000038,-2,2
MOV_000000512,2025-12-27,PROD_002901,STORE,ST_00952,OUT,sale,ORD_00000038,-1,8
MOV_000000513,2025-12-27,PROD_002306,STORE,ST_00952,OUT,sale,ORD_00000038,-4,1
MOV_000000514,2025-12-27,PROD_000559,STORE,ST_00952,OUT,sale,ORD_00000038,-2,2
MOV_000000515,2025-12-27,PROD_003449,STORE,ST_00952,OUT,sale,ORD_00000038,-2,0
MOV_000000516,2025-12-27,PROD_003125,STORE,ST_00952,OUT,sale,ORD_00000038,-2,2
MOV_000000517,2025-12-27,PROD_003581,STORE,ST_00952,OUT,sale,ORD_00000038,-1,6
MOV_000000518,2025-12-27,PROD_002614,STORE,ST_00952,OUT,sale,ORD_00000038,-1,10
MOV_000000519,2025-12-27,PROD_003598,STORE,ST_00952,OUT,sale,ORD_00000038,-1,6
MOV_000000520,2025-12-27,PROD_003169,STORE,ST_00952,OUT,sale,ORD_00000038,-2,5
MOV_000000521,2025-12-27,PROD_000565,STORE,ST_00952,OUT,sale,ORD_00000038,-2,8
MOV_000000522,2025-12-27,PROD_003169,DC,DC_BCN,OUT,sale,ORD_00000039,-2,99
MOV_000000523,2025-12-27,PROD_000665,DC,DC_BCN,OUT,sale,ORD_00000039,-2,145
MOV_000000524,2025-12-27,PROD_002628,DC,DC_BCN,OUT,sale,ORD_00000039,-1,208
MOV_000000525,2025-12-27,PROD_000363,DC,DC_BCN,OUT,sale,ORD_00000039,-1,79
MOV_000000526,2025-12-27,PROD_000330,DC,DC_BCN,OUT,sale,ORD_00000039,-2,154
MOV_000000527,2025-12-27,PROD_001692,DC,DC_BCN,OUT,sale,ORD_00000039,-3,103
MOV_000000528,2025-12-27,PROD_002297,DC,DC_BCN,OUT,sale,ORD_00000039,-3,93
MOV_000000529,2025-12-27,PROD_001801,DC,DC_BCN,OUT,sale,ORD_00000039,-1,301
MOV_000000530,2025-12-27,PROD_002572,DC,DC_BCN,OUT,sale,ORD_00000039,-4,192
MOV_000000531,2025-12-27,PROD_000524,DC,DC_BCN,OUT,sale,ORD_00000039,-1,138
MOV_000000532,2025-12-27,PROD_000584,DC,DC_BCN,OUT,sale,ORD_00000039,-2,144
