sale_id,line_number,product_id,quantity_ordered,quantity_delivered,unit_price_net,discount_pct,tax_rate,line_total_net
SO-2024-0000034,90,PROD_001842,4,4,1.8269,0.0,0.04,7.31
SO-2024-0000034,100,PROD_003326,1,1,1.5289,0.0,0.21,1.53
SO-2024-0000034,110,PROD_003626,2,2,2.2981,0.1,0.04,4.14
SO-2024-0000034,120,PROD_003616,2,2,8.6364,0.0,0.1,17.27
SO-2024-0000034,130,PROD_002102,1,1,2.5455,0.0,0.1,2.55
SO-2024-0000034,140,PROD_002437,3,3,3.5909,0.0,0.1,10.77
SO-2024-0000034,150,PROD_001325,1,1,6.3182,0.0,0.1,6.32
SO-2024-0000034,160,PROD_003061,1,1,1.6529,0.0,0.21,1.65
SO-2024-0000034,170,PROD_003425,5,5,2.6446,0.0,0.21,13.22
SO-2024-0000034,180,PROD_002229,1,1,1.6818,0.0,0.1,1.68
SO-2024-0000034,190,PROD_000880,1,1,1.8182,0.0,0.1,1.82
SO-2024-0000034,200,PROD_003011,1,1,0.9917,0.0,0.21,0.99
SO-2024-0000034,210,PROD_003414,1,1,1.7355,0.0,0.21,1.74
SO-2024-0000034,220,PROD_002823,3,3,4.9587,0.0,0.21,14.88
SO-2024-0000034,230,PROD_001702,1,1,1.4091,0.0,0.1,1.41
SO-2024-0000034,240,PROD_000835,1,1,1.1364,0.15,0.1,0.97
SO-2024-0000034,250,PROD_003663,1,1,2.5,0.0,0.1,2.5
SO-2024-0000034,260,PROD_001804,3,3,1.1058,0.1,0.04,2.99
SO-2024-0000034,270,PROD_003629,2,2,1.4904,0.0,0.04,2.98
SO-2024-0000034,280,PROD_002876,1,1,1.2397,0.0,0.21,1.24
SO-2024-0000034,290,PROD_002160,4,4,0.9231,0.0,0.04,3.69
SO-2024-0000034,300,PROD_001422,1,1,3.9091,0.0,0.1,3.91
SO-2024-0000034,310,PROD_002062,1,1,0.8182,0.0,0.1,0.82
SO-2024-0000034,320,PROD_000939,2,2,3.4545,0.0,0.1,6.91
SO-2024-0000034,330,PROD_003048,3,3,0.9917,0.1,0.21,2.68
SO-2024-0000034,340,PROD_001056,4,4,1.25,0.0,0.04,5.0
SO-2024-0000035,10,PROD_001744,8,4,1.0579,0.0,0.21,4.23
SO-2024-0000035,20,PROD_003079,2,1,2.7273,0.15,0.21,2.32
SO-2024-0000035,30,PROD_000348,1,1,2.5455,0.0,0.1,2.55
SO-2024-0000035,40,PROD_003109,1,1,3.1405,0.0,0.21,3.14
SO-2024-0000035,50,PROD_002143,1,1,0.8264,0.0,0.21,0.83
SO-2024-0000035,60,PROD_000236,2,2,1.8182,0.0,0.1,3.64
SO-2024-0000035,70,PROD_000959,1,1,1.7788,0.0,0.04,1.78
SO-2024-0000035,80,PROD_002103,3,3,5.5865,0.25,0.04,12.57
SO-2024-0000036,10,PROD_000984,2,2,2.4182,0.0,0.1,4.84
SO-2024-0000036,20,PROD_002405,1,1,2.4091,0.0,0.1,2.41
SO-2024-0000036,30,PROD_002838,3,3,3.3058,0.0,0.21,9.92
SO-2024-0000036,40,PROD_002592,1,1,8.5273,0.1,0.1,7.67
SO-2024-0000036,50,PROD_002954,1,1,3.3058,0.0,0.21,3.31
SO-2024-0000036,60,PROD_002747,1,1,3.2231,0.0,0.21,3.22
SO-2024-0000036,70,PROD_002728,2,2,3.2231,0.0,0.21,6.45
SO-2024-0000037,10,PROD_003371,2,2,1.7355,0.15,0.21,2.95
SO-2024-0000037,20,PROD_002305,1,1,4.5455,0.0,0.1,4.55
SO-2024-0000037,30,PROD_001144,1,1,2.9545,0.0,0.1,2.95
SO-2024-0000037,40,PROD_002494,1,1,3.1818,0.0,0.1,3.18
SO-2024-0000037,50,PROD_000089,4,2,0.7438,0.0,0.21,1.49
SO-2024-0000038,10,PROD_002372,1,1,0.7851,0.0,0.21,0.79
SO-2024-0000038,20,PROD_000234,4,4,1.2273,0.0,0.1,4.91
SO-2024-0000038,30,PROD_001747,4,4,0.7025,0.15,0.21,2.39
SO-2024-0000038,40,PROD_003069,3,3,2.0661,0.0,0.21,6.2
SO-2024-0000038,50,PROD_002190,1,1,3.1818,0.0,0.1,3.18
SO-2024-0000038,60,PROD_002777,1,1,5.3719,0.2,0.21,4.3
SO-2024-0000038,70,PROD_002761,3,3,1.7355,0.0,0.21,5.21
SO-2024-0000039,10,PROD_002748,1,1,2.2727,0.0,0.21,2.27
SO-2024-0000039,20,PROD_003204,1,1,2.0661,0.0,0.21,2.07
SO-2024-0000039,30,PROD_000870,1,1,2.8364,0.0,0.1,2.84
SO-2024-0000039,40,PROD_002824,2,2,3.2231,0.0,0.21,6.45
SO-2024-0000039,50,PROD_000427,2,2,2.9364,0.0,0.1,5.87
SO-2024-0000039,60,PROD_003017,1,1,0.9091,0.0,0.21,0.91
SO-2024-0000039,70,PROD_000693,1,1,1.5909,0.2,0.1,1.27
SO-2024-0000039,80,PROD_001290,4,4,5.4091,0.0,0.1,21.64
SO-2024-0000040,10,PROD_001091,2,2,1.8182,0.0,0.1,3.64
SO-2024-0000040,20,PROD_001801,3,3,1.1058,0.0,0.04,3.32
SO-2024-0000040,30,PROD_000317,2,2,1.6346,0.0,0.04,3.27
SO-2024-0000040,40,PROD_002316,6,6,1.5962,0.0,0.04,9.58
SO-2024-0000040,50,PROD_002085,1,1,1.1,0.0,0.1,1.1
SO-2024-0000040,60,PROD_000788,1,1,1.7273,0.0,0.1,1.73
SO-2024-0000040,70,PROD_002972,1,1,2.8099,0.0,0.21,2.81
SO-2024-0000040,80,PROD_000365,3,3,1.4091,0.0,0.1,4.23
SO-2024-0000040,90,PROD_001737,2,2,0.875,0.0,0.04,1.75
SO-2024-0000040,100,PROD_000266,4,4,1.0,0.0,0.1,4.0
SO-2024-0000040,110,PROD_001754,2,2,2.6364,0.0,0.1,5.27
SO-2024-0000040,120,PROD_003528,3,3,4.0909,0.0,0.21,12.27
SO-2024-0000040,130,PROD_002234,1,1,1.7273,0.0,0.1,1.73
SO-2024-0000040,140,PROD_003345,3,3,0.6198,0.0,0.21,1.86
SO-2024-0000040,150,PROD_002722,1,1,1.3223,0.0,0.21,1.32
SO-2024-0000040,160,PROD_002108,3,3,2.5909,0.1,0.1,7.0
SO-2024-0000040,170,PROD_001403,2,2,7.2273,0.25,0.1,10.84
SO-2024-0000040,180,PROD_000624,1,1,1.7727,0.15,0.1,1.51
SO-2024-0000040,190,PROD_001486,4,4,2.6818,0.0,0.1,10.73
SO-2024-0000040,200,PROD_002036,3,3,4.0,0.2,0.1,9.6
SO-2024-0000041,10,PROD_001163,1,1,0.8264,0.0,0.21,0.83
SO-2024-0000041,20,PROD_001957,5,5,2.2893,0.0,0.21,11.45
SO-2024-0000041,30,PROD_003378,1,1,2.8512,0.0,0.21,2.85
SO-2024-0000041,40,PROD_003504,2,2,1.281,0.1,0.21,2.31
SO-2024-0000041,50,PROD_001264,2,2,2.1636,0.0,0.1,4.33
SO-2024-0000041,60,PROD_001171,1,1,0.8654,0.0,0.04,0.87
SO-2024-0000042,10,PROD_003457,4,2,4.0496,0.0,0.21,8.1
SO-2024-0000042,20,PROD_000575,1,1,1.3462,0.0,0.04,1.35
SO-2024-0000042,30,PROD_003563,4,4,0.7851,0.0,0.21,3.14
SO-2024-0000042,40,PROD_000223,3,3,2.2596,0.0,0.04,6.78
SO-2024-0000042,50,PROD_002084,2,1,2.3636,0.0,0.1,2.36
SO-2024-0000042,60,PROD_001955,4,4,3.9519,0.1,0.04,14.23
SO-2024-0000042,70,PROD_003550,2,2,0.9504,0.0,0.21,1.9
SO-2024-0000042,80,PROD_003358,4,4,2.562,0.25,0.21,7.69
SO-2024-0000042,90,PROD_002299,2,1,1.9545,0.0,0.1,1.95
SO-2024-0000042,100,PROD_003103,2,2,3.3058,0.0,0.21,6.61
SO-2024-0000042,110,PROD_003579,1,1,9.8636,0.0,0.1,9.86
SO-2024-0000042,120,PROD_002884,4,4,2.5,0.0,0.1,10.0
SO-2024-0000043,10,PROD_000256,2,2,1.0,0.0,0.21,2.0
SO-2024-0000043,20,PROD_003518,3,3,1.3058,0.0,0.21,3.92
SO-2024-0000043,30,PROD_002465,1,1,1.7596,0.0,0.04,1.76
SO-2024-0000043,40,PROD_000445,5,5,2.0192,0.0,0.04,10.1
SO-2024-0000044,10,PROD_001069,1,1,1.4545,0.0,0.1,1.45
SO-2024-0000044,20,PROD_002334,4,2,0.9135,0.0,0.04,1.83
SO-2024-0000044,30,PROD_000715,2,2,1.0744,0.0,0.21,2.15
SO-2024-0000044,40,PROD_003696,2,2,1.0455,0.0,0.1,2.09
SO-2024-0000044,50,PROD_003467,2,2,1.314,0.0,0.21,2.63
SO-2024-0000044,60,PROD_001281,4,3,1.1727,0.0,0.1,3.52
SO-2024-0000044,70,PROD_000739,2,1,3.2231,0.0,0.21,3.22
SO-2024-0000045,10,PROD_001978,2,2,10.7455,0.0,0.1,21.49
SO-2024-0000046,10,PROD_001723,3,3,1.1538,0.0,0.04,3.46
SO-2024-0000046,20,PROD_000568,2,2,4.3388,0.0,0.21,8.68
SO-2024-0000046,30,PROD_000727,1,1,4.5455,0.0,0.21,4.55
SO-2024-0000046,40,PROD_000011,1,1,5.3719,0.0,0.21,5.37
SO-2024-0000046,50,PROD_001740,2,2,1.6818,0.15,0.1,2.86
SO-2024-0000046,60,PROD_002225,1,1,1.0455,0.0,0.1,1.05
SO-2024-0000047,10,PROD_001615,1,1,2.0273,0.0,0.1,2.03
SO-2024-0000047,20,PROD_000663,1,1,2.1635,0.0,0.04,2.16
SO-2024-0000047,30,PROD_002387,6,6,3.9423,0.0,0.04,23.65
SO-2024-0000047,40,PROD_001780,4,4,1.7355,0.0,0.21,6.94
SO-2024-0000047,50,PROD_001655,1,1,2.3636,0.0,0.1,2.36
SO-2024-0000047,60,PROD_002268,2,2,5.3636,0.0,0.1,10.73
SO-2024-0000047,70,PROD_000755,1,1,2.2562,0.0,0.21,2.26
SO-2024-0000047,80,PROD_001748,3,3,1.1818,0.0,0.1,3.55
SO-2024-0000047,90,PROD_001305,1,1,2.0909,0.1,0.1,1.88
SO-2024-0000047,100,PROD_000017,1,1,5.7851,0.0,0.21,5.79
SO-2024-0000047,110,PROD_002669,1,1,0.5372,0.0,0.21,0.54
SO-2024-0000047,120,PROD_000180,1,1,4.7308,0.0,0.04,4.73
SO-2024-0000047,130,PROD_003111,1,1,4.1322,0.0,0.21,4.13
SO-2024-0000047,140,PROD_002465,2,2,1.7596,0.0,0.04,3.52
SO-2024-0000047,150,PROD_001188,2,2,0.7727,0.0,0.1,1.55
SO-2024-0000047,160,PROD_001538,1,1,0.4545,0.0,0.21,0.45
SO-2024-0000047,170,PROD_000672,1,1,0.1346,0.0,0.04,0.13
SO-2024-0000047,180,PROD_003184,1,1,1.0744,0.0,0.21,1.07
SO-2024-0000047,190,PROD_000661,1,1,3.0182,0.3,0.1,2.11
SO-2024-0000047,200,PROD_001499,1,1,1.5455,0.0,0.1,1.55
SO-2024-0000047,210,PROD_001424,5,5,6.4455,0.15,0.1,27.39
SO-2024-0000048,10,PROD_000108,3,3,1.5289,0.25,0.21,3.44
SO-2024-0000048,20,PROD_002330,5,5,1.1058,0.0,0.04,5.53
SO-2024-0000048,30,PROD_002616,1,1,0.8264,0.0,0.21,0.83
SO-2024-0000048,40,PROD_002902,1,1,3.3884,0.0,0.21,3.39
SO-2024-0000048,50,PROD_000802,1,1,1.7636,0.1,0.1,1.59
SO-2024-0000048,60,PROD_003269,2,2,3.719,0.2,0.21,5.95
SO-2024-0000048,70,PROD_002353,2,2,1.7273,0.0,0.1,3.45
SO-2024-0000048,80,PROD_000450,1,1,2.7273,0.0,0.1,2.73
SO-2024-0000048,90,PROD_001458,1,1,1.6923,0.0,0.04,1.69
SO-2024-0000048,100,PROD_001221,3,2,2.562,0.0,0.21,5.12
SO-2024-0000048,110,PROD_000712,3,3,4.1322,0.0,0.21,12.4
SO-2024-0000049,10,PROD_001262,1,1,2.8512,0.2,0.21,2.28
SO-2024-0000049,20,PROD_003022,1,1,0.8264,0.15,0.21,0.7
SO-2024-0000049,30,PROD_001198,1,1,1.6827,0.2,0.04,1.35
SO-2024-0000049,40,PROD_001237,4,4,3.1818,0.0,0.21,12.73
SO-2024-0000050,10,PROD_002370,4,4,2.5481,0.0,0.04,10.19
SO-2024-0000050,20,PROD_001686,1,1,1.9909,0.1,0.1,1.79
SO-2024-0000050,30,PROD_000357,3,3,1.6346,0.0,0.04,4.9
SO-2024-0000050,40,PROD_001045,1,1,1.2273,0.0,0.1,1.23
SO-2024-0000050,50,PROD_002205,3,3,1.3636,0.0,0.1,4.09
SO-2024-0000051,10,PROD_001320,4,4,1.4132,0.0,0.21,5.65
SO-2024-0000051,20,PROD_002268,3,3,5.3636,0.0,0.1,16.09
SO-2024-0000051,30,PROD_003195,2,2,4.9587,0.0,0.21,9.92
SO-2024-0000052,10,PROD_001378,7,7,0.3471,0.0,0.21,2.43
SO-2024-0000052,20,PROD_000878,1,1,1.4904,0.0,0.04,1.49
SO-2024-0000052,30,PROD_001498,1,1,1.5909,0.0,0.1,1.59
SO-2024-0000052,40,PROD_002048,1,1,1.5,0.0,0.1,1.5
SO-2024-0000052,50,PROD_003134,1,1,3.2231,0.0,0.21,3.22
SO-2024-0000052,60,PROD_001284,1,1,2.6455,0.0,0.1,2.65
SO-2024-0000052,70,PROD_000955,1,1,1.3846,0.0,0.04,1.38
SO-2024-0000052,80,PROD_001274,1,1,10.8636,0.0,0.1,10.86
SO-2024-0000053,10,PROD_003477,1,1,1.3223,0.0,0.21,1.32
SO-2024-0000053,20,PROD_003476,3,3,0.9421,0.1,0.21,2.54
SO-2024-0000053,30,PROD_000936,1,1,1.8269,0.0,0.04,1.83
SO-2024-0000053,40,PROD_002474,1,1,3.4091,0.0,0.1,3.41
SO-2024-0000053,50,PROD_000523,1,1,3.1364,0.0,0.1,3.14
SO-2024-0000053,60,PROD_002639,3,3,3.2231,0.1,0.21,8.7
SO-2024-0000053,70,PROD_002038,1,1,1.4545,0.0,0.1,1.45
SO-2024-0000053,80,PROD_002097,5,5,20.2596,0.0,0.04,101.3
SO-2024-0000054,10,PROD_001819,1,1,3.8182,0.15,0.1,3.25
SO-2024-0000054,20,PROD_002925,2,2,3.719,0.0,0.21,7.44
SO-2024-0000054,30,PROD_003372,1,1,1.4463,0.0,0.21,1.45
SO-2024-0000054,40,PROD_002153,3,3,1.0,0.0,0.1,3.0
SO-2024-0000054,50,PROD_000480,1,1,5.8182,0.0,0.1,5.82
SO-2024-0000054,60,PROD_002064,2,2,1.6346,0.0,0.04,3.27
SO-2024-0000054,70,PROD_003077,1,1,1.5702,0.0,0.21,1.57
SO-2024-0000054,80,PROD_001613,1,1,2.2727,0.0,0.1,2.27
SO-2024-0000054,90,PROD_001844,3,3,1.5455,0.0,0.1,4.64
SO-2024-0000054,100,PROD_001586,2,2,1.7355,0.0,0.21,3.47
SO-2024-0000054,110,PROD_003123,2,2,4.1322,0.0,0.21,8.26
SO-2024-0000054,120,PROD_000851,2,2,0.3846,0.0,0.04,0.77
SO-2024-0000054,130,PROD_000454,1,1,0.9091,0.15,0.1,0.77
SO-2024-0000054,140,PROD_002514,1,1,0.2885,0.0,0.04,0.29
SO-2024-0000054,150,PROD_000872,1,1,1.5,0.0,0.04,1.5
SO-2024-0000054,160,PROD_000293,1,1,1.8269,0.0,0.04,1.83
SO-2024-0000054,170,PROD_001747,4,4,0.7025,0.0,0.21,2.81
SO-2024-0000054,180,PROD_003301,6,6,1.405,0.0,0.21,8.43
SO-2024-0000054,190,PROD_000259,4,4,0.8077,0.0,0.04,3.23
SO-2024-0000054,200,PROD_000408,3,3,2.5962,0.0,0.04,7.79
SO-2024-0000055,10,PROD_000398,1,1,1.1827,0.0,0.04,1.18
SO-2024-0000055,20,PROD_000480,1,1,5.8182,0.25,0.1,4.36
SO-2024-0000055,30,PROD_003547,7,7,1.9669,0.0,0.21,13.77
SO-2024-0000055,40,PROD_002840,1,1,2.0661,0.0,0.21,2.07
SO-2024-0000055,50,PROD_003379,2,2,1.0744,0.0,0.21,2.15
SO-2024-0000055,60,PROD_003684,2,2,3.3654,0.15,0.04,5.72
SO-2024-0000056,10,PROD_000574,1,1,2.7404,0.0,0.04,2.74
SO-2024-0000056,20,PROD_002949,1,1,1.1074,0.0,0.21,1.11
SO-2024-0000056,30,PROD_000224,3,3,1.1,0.0,0.1,3.3
SO-2024-0000056,40,PROD_001396,2,2,2.7727,0.0,0.1,5.55
SO-2024-0000056,50,PROD_001504,1,1,1.4545,0.0,0.1,1.45
SO-2024-0000056,60,PROD_002459,4,4,0.9091,0.0,0.1,3.64
SO-2024-0000057,10,PROD_002127,1,1,1.8182,0.0,0.1,1.82
SO-2024-0000057,20,PROD_001521,3,3,20.1346,0.0,0.04,60.4
SO-2024-0000058,10,PROD_000052,1,1,0.6198,0.0,0.21,0.62
SO-2024-0000058,20,PROD_000164,1,1,3.7273,0.0,0.1,3.73
SO-2024-0000058,30,PROD_003629,3,3,1.4904,0.0,0.04,4.47
SO-2024-0000058,40,PROD_000726,1,1,3.2231,0.0,0.21,3.22
SO-2024-0000059,10,PROD_003049,2,2,1.9008,0.0,0.21,3.8
SO-2024-0000059,20,PROD_002118,4,4,2.0,0.0,0.1,8.0
SO-2024-0000059,30,PROD_002368,2,2,5.1818,0.15,0.1,8.81
SO-2024-0000060,10,PROD_000697,1,1,2.5,0.0,0.1,2.5
SO-2024-0000060,20,PROD_001878,8,8,0.3719,0.0,0.21,2.98
SO-2024-0000060,30,PROD_000925,3,3,1.7788,0.0,0.04,5.34
SO-2024-0000060,40,PROD_002655,3,3,2.1901,0.0,0.21,6.57
SO-2024-0000061,10,PROD_001225,2,2,1.8182,0.0,0.1,3.64
SO-2024-0000061,20,PROD_001918,3,3,0.4132,0.0,0.21,1.24
SO-2024-0000061,30,PROD_000216,5,5,2.75,0.0,0.04,13.75
SO-2024-0000061,40,PROD_002805,3,3,4.9587,0.0,0.21,14.88
SO-2024-0000061,50,PROD_000191,1,1,6.5545,0.0,0.1,6.55
SO-2024-0000062,10,PROD_003106,2,2,3.719,0.0,0.21,7.44
SO-2024-0000062,20,PROD_001618,1,1,2.1635,0.0,0.04,2.16
SO-2024-0000062,30,PROD_002624,1,1,1.0331,0.0,0.21,1.03
SO-2024-0000062,40,PROD_002485,2,2,5.3269,0.0,0.04,10.65
SO-2024-0000062,50,PROD_002852,4,1,1.8595,0.0,0.21,1.86
SO-2024-0000062,60,PROD_001898,1,1,1.5,0.3,0.1,1.05
SO-2024-0000062,70,PROD_000755,2,2,2.2562,0.2,0.21,3.61
SO-2024-0000062,80,PROD_003071,1,1,2.6033,0.0,0.21,2.6
SO-2024-0000062,90,PROD_002626,1,1,0.7438,0.0,0.21,0.74
SO-2024-0000062,100,PROD_003319,3,2,1.3058,0.1,0.21,2.35
SO-2024-0000062,110,PROD_001794,4,4,1.3223,0.0,0.21,5.29
SO-2024-0000062,120,PROD_001473,2,2,1.3636,0.0,0.1,2.73
SO-2024-0000062,130,PROD_000344,1,1,0.1635,0.0,0.04,0.16
SO-2024-0000062,140,PROD_002925,1,1,3.719,0.1,0.21,3.35
SO-2024-0000062,150,PROD_003639,1,1,1.9182,0.0,0.1,1.92
SO-2024-0000062,160,PROD_001069,3,1,1.4545,0.0,0.1,1.45
SO-2024-0000062,170,PROD_003634,1,1,0.9615,0.0,0.04,0.96
SO-2024-0000063,10,PROD_002750,1,1,4.0909,0.0,0.1,4.09
SO-2024-0000063,20,PROD_002723,1,1,3.5909,0.0,0.1,3.59
SO-2024-0000063,30,PROD_002904,1,1,2.6694,0.0,0.21,2.67
SO-2024-0000063,40,PROD_003093,3,3,4.0909,0.1,0.1,11.05
SO-2024-0000063,50,PROD_001606,4,4,2.7364,0.0,0.1,10.95
SO-2024-0000063,60,PROD_000044,1,1,1.1157,0.0,0.21,1.12
SO-2024-0000063,70,PROD_002686,3,3,2.562,0.0,0.21,7.69
SO-2024-0000063,80,PROD_002775,1,1,1.1157,0.0,0.21,1.12
SO-2024-0000063,90,PROD_003109,2,2,3.1405,0.0,0.21,6.28
SO-2024-0000064,10,PROD_002342,3,3,1.4038,0.0,0.04,4.21
SO-2024-0000064,20,PROD_001858,2,2,3.1091,0.0,0.1,6.22
SO-2024-0000064,30,PROD_002450,2,2,4.9091,0.0,0.1,9.82
SO-2024-0000064,40,PROD_002778,2,2,3.719,0.0,0.21,7.44
SO-2024-0000064,50,PROD_003009,3,3,1.1157,0.0,0.21,3.35
SO-2024-0000064,60,PROD_002883,1,1,3.5909,0.0,0.1,3.59
SO-2024-0000064,70,PROD_001532,2,2,2.0727,0.0,0.1,4.15
SO-2024-0000064,80,PROD_001431,2,2,3.6364,0.2,0.1,5.82
SO-2024-0000064,90,PROD_000186,1,1,1.0165,0.0,0.21,1.02
SO-2024-0000064,100,PROD_000812,2,2,1.7788,0.0,0.04,3.56
SO-2024-0000064,110,PROD_002714,3,3,3.5909,0.0,0.1,10.77
SO-2024-0000065,10,PROD_002786,2,2,1.314,0.0,0.21,2.63
SO-2024-0000065,20,PROD_002588,3,3,6.1636,0.0,0.1,18.49
SO-2024-0000065,30,PROD_002607,2,2,3.5636,0.0,0.1,7.13
SO-2024-0000065,40,PROD_002454,1,1,4.0,0.0,0.1,4.0
SO-2024-0000065,50,PROD_000686,1,1,1.1364,0.0,0.1,1.14
SO-2024-0000065,60,PROD_000487,2,2,5.3,0.0,0.1,10.6
SO-2024-0000065,70,PROD_002583,1,1,1.4876,0.0,0.21,1.49
SO-2024-0000065,80,PROD_001703,1,1,1.4463,0.0,0.21,1.45
SO-2024-0000065,90,PROD_000203,2,2,5.4231,0.0,0.04,10.85
SO-2024-0000066,10,PROD_003199,2,2,5.4909,0.0,0.1,10.98
SO-2024-0000066,20,PROD_000973,3,3,1.25,0.0,0.04,3.75
SO-2024-0000066,30,PROD_001735,1,1,0.7273,0.0,0.1,0.73
SO-2024-0000066,40,PROD_003029,2,2,2.314,0.0,0.21,4.63
SO-2024-0000066,50,PROD_003575,1,1,0.9545,0.0,0.1,0.95
SO-2024-0000066,60,PROD_002479,1,1,0.9615,0.25,0.04,0.72
SO-2024-0000066,70,PROD_003343,3,3,0.8264,0.1,0.21,2.23
SO-2024-0000066,80,PROD_003007,2,2,1.7909,0.15,0.1,3.04
SO-2024-0000066,90,PROD_001059,2,2,5.4273,0.0,0.1,10.85
SO-2024-0000066,100,PROD_002253,2,2,1.0962,0.0,0.04,2.19
SO-2024-0000066,110,PROD_000729,1,1,1.9545,0.0,0.1,1.95
SO-2024-0000066,120,PROD_000183,3,3,1.25,0.0,0.04,3.75
SO-2024-0000066,130,PROD_001306,3,3,6.1364,0.0,0.1,18.41
SO-2024-0000066,140,PROD_002216,1,1,4.4545,0.0,0.1,4.45
SO-2024-0000066,150,PROD_001028,1,1,1.7273,0.0,0.1,1.73
SO-2024-0000066,160,PROD_000946,2,2,6.1636,0.0,0.1,12.33
SO-2024-0000067,10,PROD_002441,3,3,2.2596,0.0,0.04,6.78
SO-2024-0000067,20,PROD_001738,1,1,2.0,0.15,0.1,1.7
SO-2024-0000067,30,PROD_001825,3,3,2.4712,0.1,0.04,6.67
SO-2024-0000067,40,PROD_001886,1,1,1.6364,0.0,0.1,1.64
SO-2024-0000067,50,PROD_001762,1,1,0.7025,0.0,0.21,0.7
SO-2024-0000067,60,PROD_002831,1,1,3.3884,0.0,0.21,3.39
SO-2024-0000067,70,PROD_000290,5,5,2.2115,0.0,0.04,11.06
SO-2024-0000067,80,PROD_000685,1,1,1.1058,0.0,0.04,1.11
SO-2024-0000067,90,PROD_001524,1,1,2.7273,0.0,0.1,2.73
SO-2024-0000067,100,PROD_003013,2,2,0.6198,0.0,0.21,1.24
SO-2024-0000067,110,PROD_002856,4,4,1.3636,0.0,0.21,5.45
SO-2024-0000067,120,PROD_000746,5,5,3.2231,0.0,0.21,16.12
SO-2024-0000067,130,PROD_000114,1,1,1.0962,0.0,0.04,1.1
SO-2024-0000067,140,PROD_000606,1,1,3.1818,0.15,0.1,2.7
SO-2024-0000067,150,PROD_003210,3,3,1.4876,0.0,0.21,4.46
SO-2024-0000067,160,PROD_003561,4,4,3.719,0.0,0.21,14.88
SO-2024-0000068,10,PROD_001239,1,1,2.5,0.0,0.1,2.5
SO-2024-0000068,20,PROD_002665,1,1,0.8636,0.0,0.1,0.86
SO-2024-0000068,30,PROD_003499,3,3,2.1901,0.0,0.21,6.57
SO-2024-0000068,40,PROD_000784,2,2,1.6827,0.0,0.04,3.37
SO-2024-0000068,50,PROD_000659,2,2,8.7818,0.0,0.1,17.56
SO-2024-0000068,60,PROD_002462,1,1,4.9182,0.0,0.1,4.92
SO-2024-0000068,70,PROD_003586,1,1,5.4455,0.0,0.1,5.45
SO-2024-0000068,80,PROD_002906,2,2,0.9091,0.25,0.1,1.36
SO-2024-0000068,90,PROD_003424,3,3,1.4463,0.0,0.21,4.34
SO-2024-0000068,100,PROD_000267,1,1,1.5455,0.0,0.1,1.55
SO-2024-0000068,110,PROD_002039,1,1,1.3462,0.0,0.04,1.35
SO-2024-0000068,120,PROD_002865,2,2,1.6364,0.0,0.1,3.27
SO-2024-0000068,130,PROD_002470,4,4,4.9808,0.0,0.04,19.92
SO-2024-0000068,140,PROD_003307,2,2,0.9008,0.0,0.21,1.8
SO-2024-0000068,150,PROD_000994,1,1,2.1,0.0,0.1,2.1
SO-2024-0000068,160,PROD_002463,1,1,5.5818,0.0,0.1,5.58
SO-2024-0000068,170,PROD_003442,2,2,1.8099,0.15,0.21,3.08
SO-2024-0000068,180,PROD_000106,2,2,6.5289,0.0,0.21,13.06
SO-2024-0000069,10,PROD_001586,2,2,1.7355,0.0,0.21,3.47
SO-2024-0000069,20,PROD_003669,3,3,1.5385,0.0,0.04,4.62
SO-2024-0000069,30,PROD_002625,2,2,3.3058,0.1,0.21,5.95
SO-2024-0000069,40,PROD_000903,4,4,2.2727,0.0,0.1,9.09
SO-2024-0000070,10,PROD_001363,4,4,1.2981,0.0,0.04,5.19
SO-2024-0000070,20,PROD_003260,6,6,5.7851,0.0,0.21,34.71
SO-2024-0000070,30,PROD_000217,2,2,1.4091,0.0,0.1,2.82
SO-2024-0000070,40,PROD_002385,1,1,2.1818,0.0,0.1,2.18
SO-2024-0000070,50,PROD_003629,1,1,1.4904,0.15,0.04,1.27
SO-2024-0000070,60,PROD_002782,3,3,4.1322,0.0,0.21,12.4
SO-2024-0000070,70,PROD_000933,2,2,1.0744,0.0,0.21,2.15
SO-2024-0000070,80,PROD_001996,2,2,1.8269,0.0,0.04,3.65
SO-2024-0000070,90,PROD_000098,7,7,2.9339,0.0,0.21,20.54
SO-2024-0000071,10,PROD_000832,1,1,1.3636,0.0,0.1,1.36
SO-2024-0000071,20,PROD_003529,2,2,2.2066,0.0,0.21,4.41
SO-2024-0000071,30,PROD_003443,1,1,1.3223,0.0,0.21,1.32
SO-2024-0000071,40,PROD_002424,1,1,6.9231,0.0,0.04,6.92
SO-2024-0000071,50,PROD_003466,4,4,3.843,0.0,0.21,15.37
SO-2024-0000071,60,PROD_003316,4,4,0.7851,0.0,0.21,3.14
SO-2024-0000071,70,PROD_000674,1,1,11.0273,0.3,0.1,7.72
SO-2024-0000071,80,PROD_003539,4,4,3.719,0.0,0.21,14.88
SO-2024-0000071,90,PROD_002824,1,1,3.2231,0.0,0.21,3.22
SO-2024-0000071,100,PROD_001923,2,2,6.2091,0.0,0.1,12.42
SO-2024-0000071,110,PROD_001166,2,2,1.5865,0.0,0.04,3.17
SO-2024-0000071,120,PROD_001511,1,1,5.5636,0.0,0.1,5.56
SO-2024-0000072,10,PROD_002712,3,3,2.8926,0.3,0.21,6.07
